# Sensor: Sensor Rotor
# Record count: 2720
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:26:04
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
16.75	887.249	1990.74	317.835	4.256	7.9407	0.051	46.4817	83.2545	39.7035	14.0977	4.69925	67.0896	0.6384	5	0	-5	0	0	0
16.775	887.249	1990.74	317.835	4.256	7.9407	0.051	46.4817	83.2545	39.7035	14.0977	4.69925	67.728	0.6384	5	0	-5	0	0	0
16.8	887.248	1990.74	317.835	4.256	7.9407	0.051	46.4817	83.2545	39.7035	14.0977	4.69925	68.3664	0.6384	5	0	-5	0	0	0
16.825	887.247	1990.74	317.835	4.256	7.9407	0.051	46.4816	83.2545	39.7035	14.0977	4.69925	69.0048	0.6384	5	0	-5	0	0	0
16.85	887.247	1990.74	317.835	4.256	7.9407	0.051	46.4816	83.2545	39.7035	14.0977	4.69925	69.6432	0.6384	5	0	-5	0	0	0
16.875	887.246	1990.74	317.835	4.256	7.9407	0.051	46.4816	83.2545	39.7035	14.0977	4.69925	70.2816	0.6384	5	0	-5	0	0	0
16.9	887.246	1990.74	317.835	4.256	7.9407	0.051	46.4815	83.2545	39.7035	14.0977	4.69925	70.92	0.6384	5	0	-5	0	0	0
16.925	887.245	1990.73	317.835	4.256	7.9407	0.051	46.4815	83.2545	39.7035	14.0977	4.69925	71.5584	0.6384	5	0	-5	0	0	0
16.95	887.245	1990.73	317.835	4.256	7.9407	0.051	46.4815	83.2545	39.7035	14.0977	4.69925	72.1968	0.6384	5	0	-5	0	0	0
16.975	887.244	1990.73	317.835	4.256	7.9407	0.051	46.4814	83.2545	39.7035	14.0977	4.69925	72.8352	0.6384	5	0	-5	0	0	0
17	887.243	1990.73	317.834	4.256	7.9407	0.051	46.4814	83.2545	39.7035	14.0977	4.69925	73.4736	0.6384	5	0	-5	0	0	0
17.025	887.243	1990.73	317.834	4.256	7.9407	0.051	46.4814	83.2545	39.7035	14.0977	4.69925	74.112	0.6384	5	0	-5	0	0	0
17.05	887.242	1990.73	317.834	4.256	7.9407	0.051	46.4814	83.2545	39.7035	14.0977	4.69925	74.7504	0.6384	5	0	-5	0	0	0
17.075	887.242	1990.73	317.834	4.256	7.9407	0.051	46.4813	83.2545	39.7035	14.0977	4.69925	75.3888	0.6384	5	0	-5	0	0	0
17.1	887.241	1990.73	317.834	4.256	7.9407	0.051	46.4813	83.2545	39.7035	14.0977	4.69925	76.0272	0.6384	5	0	-5	0	0	0
17.125	887.241	1990.73	317.834	4.256	7.9407	0.051	46.4813	83.2545	39.7035	14.0977	4.69925	76.6656	0.6384	5	0	-5	0	0	0
17.15	887.24	1990.72	317.834	4.256	7.9407	0.051	46.4813	83.2545	39.7035	14.0977	4.69925	77.304	0.6384	5	0	-5	0	0	0
17.175	887.24	1990.72	317.834	4.256	7.9407	0.051	46.4812	83.2545	39.7035	14.0977	4.69925	77.9424	0.6384	5	0	-5	0	0	0
17.2	887.24	1990.72	317.834	4.256	7.9407	0.051	46.4812	83.2544	39.7035	14.0977	4.69925	78.5808	0.6384	5	0	-5	0	0	0
17.225	887.239	1990.72	317.834	4.256	7.9407	0.051	46.4812	83.2544	39.7035	14.0977	4.69925	79.2192	0.6384	5	0	-5	0	0	0
17.25	887.239	1990.72	317.834	4.256	7.9407	0.051	46.4812	83.2544	39.7035	14.0977	4.69925	79.8576	0.6384	5	0	-5	0	0	0
17.275	887.238	1990.72	317.834	4.256	7.9407	0.051	46.4811	83.2544	39.7035	14.0977	4.69925	80.496	0.6384	5	0	-5	0	0	0
17.3	887.237	1990.72	317.834	4.256	7.9407	0.051	46.4811	83.2544	39.7035	14.0977	4.69925	81.1344	0.6384	5	0	-5	0	0	0
17.325	887.237	1990.72	317.834	4.256	7.9407	0.051	46.4811	83.2544	39.7035	14.0977	4.69925	81.7728	0.6384	5	0	-5	0	0	0
17.35	887.236	1990.71	317.834	4.256	7.9407	0.051	46.481	83.2544	39.7035	14.0977	4.69925	82.4112	0.6384	5	0	-5	0	0	0
17.375	887.236	1990.71	317.834	4.256	7.9407	0.051	46.481	83.2544	39.7035	14.0977	4.69925	83.0496	0.6384	5	0	-5	0	0	0
17.4	887.235	1990.71	317.834	4.256	7.9407	0.051	46.481	83.2544	39.7035	14.0977	4.69925	83.688	0.6384	5	0	-5	0	0	0
17.425	887.235	1990.71	317.834	4.256	7.9407	0.051	46.481	83.2544	39.7035	14.0977	4.69925	84.3264	0.6384	5	0	-5	0	0	0
17.45	887.235	1990.71	317.834	4.256	7.9407	0.051	46.481	83.2544	39.7035	14.0977	4.69925	84.9648	0.6384	5	0	-5	0	0	0
17.475	887.234	1990.71	317.834	4.256	7.9407	0.051	46.4809	83.2544	39.7035	14.0977	4.69925	85.6032	0.6384	5	0	-5	0	0	0
17.5	887.234	1990.71	317.834	4.256	7.9407	0.051	46.4809	83.2544	39.7035	14.0977	4.69925	86.2416	0.6384	5	0	-5	0	0	0
17.525	887.234	1990.71	317.834	4.256	7.9407	0.051	46.4809	83.2544	39.7035	14.0977	4.69925	86.88	0.6384	5	0	-5	0	0	0
17.55	887.234	1990.71	317.834	4.256	7.9407	0.051	46.4809	83.2544	39.7035	14.0977	4.69925	87.5184	0.6384	5	0	-5	0	0	0
17.575	887.233	1990.71	317.834	4.256	7.9407	0.051	46.4809	83.2544	39.7035	14.0977	4.69925	88.1568	0.6384	5	0	-5	0	0	0
17.6	887.233	1990.71	317.834	4.256	7.9407	0.051	46.4809	83.2544	39.7035	14.0977	4.69925	88.7952	0.6384	5	0	-5	0	0	0
17.625	887.233	1990.71	317.834	4.256	7.9407	0.051	46.4809	83.2544	39.7035	14.0977	4.69925	89.4336	0.6384	5	0	-5	0	0	0
17.65	887.232	1990.71	317.834	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	90.072	0.6384	5	0	-5	0	0	0
17.675	887.232	1990.71	317.834	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	90.7104	0.6384	5	0	-5	0	0	0
17.7	887.232	1990.7	317.834	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	91.3488	0.6384	5	0	-5	0	0	0
17.725	887.232	1990.7	317.835	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	91.9872	0.6384	5	0	-5	0	0	0
17.75	887.231	1990.7	317.835	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	92.6256	0.6384	5	0	-5	0	0	0
17.775	887.231	1990.7	317.835	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	93.264	0.6384	5	0	-5	0	0	0
17.8	887.231	1990.7	317.835	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	93.9024	0.6384	5	0	-5	0	0	0
17.825	887.231	1990.7	317.835	4.256	7.9407	0.051	46.4808	83.2545	39.7035	14.0977	4.69925	94.5408	0.6384	5	0	-5	0	0	0
17.85	887.231	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2545	39.7035	14.0977	4.69925	95.1792	0.6384	5	0	-5	0	0	0
17.875	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2545	39.7035	14.0977	4.69925	95.8176	0.6384	5	0	-5	0	0	0
17.9	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2545	39.7035	14.0977	4.69925	96.456	0.6384	5	0	-5	0	0	0
17.925	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2546	39.7035	14.0977	4.69925	97.0944	0.6384	5	0	-5	0	0	0
17.95	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2546	39.7035	14.0977	4.69925	97.7328	0.6384	5	0	-5	0	0	0
17.975	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2546	39.7035	14.0977	4.69925	98.3712	0.6384	5	0	-5	0	0	0
18	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2546	39.7035	14.0977	4.69925	99.0096	0.6384	5	0	-5	0	0	0
18.025	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2546	39.7035	14.0977	4.69925	99.648	0.6384	5	0	-5	0	0	0
18.05	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2546	39.7035	14.0977	4.69925	100.286	0.6384	5	0	-5	0	0	0
18.075	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2547	39.7035	14.0977	4.69925	100.925	0.6384	5	0	-5	0	0	0
18.1	887.23	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2547	39.7035	14.0977	4.69925	101.563	0.6384	5	0	-5	0	0	0
18.125	887.231	1990.7	317.835	4.256	7.9407	0.051	46.4807	83.2547	39.7035	14.0977	4.69925	102.202	0.6384	5	0	-5	0	0	0
18.15	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2547	39.7035	14.0977	4.69925	102.84	0.6384	5	0	-5	0	0	0
18.175	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2548	39.7035	14.0977	4.69925	103.478	0.6384	5	0	-5	0	0	0
18.2	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2548	39.7035	14.0977	4.69925	104.117	0.6384	5	0	-5	0	0	0
18.225	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2548	39.7035	14.0977	4.69925	104.755	0.6384	5	0	-5	0	0	0
18.25	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2548	39.7035	14.0977	4.69925	105.394	0.6384	5	0	-5	0	0	0
18.275	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2548	39.7035	14.0977	4.69925	106.032	0.6384	5	0	-5	0	0	0
18.3	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2549	39.7035	14.0977	4.69925	106.67	0.6384	5	0	-5	0	0	0
18.325	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2549	39.7035	14.0977	4.69925	107.309	0.6384	5	0	-5	0	0	0
18.35	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2549	39.7035	14.0977	4.69925	107.947	0.6384	5	0	-5	0	0	0
18.375	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.2549	39.7035	14.0977	4.69925	108.586	0.6384	5	0	-5	0	0	0
18.4	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.255	39.7035	14.0977	4.69925	109.224	0.6384	5	0	-5	0	0	0
18.425	887.231	1990.7	317.836	4.256	7.9407	0.051	46.4808	83.255	39.7035	14.0977	4.69925	109.862	0.6384	5	0	-5	0	0	0
18.45	887.232	1990.7	317.837	4.256	7.9407	0.051	46.4808	83.255	39.7035	14.0977	4.69925	110.501	0.6384	5	0	-5	0	0	0
18.475	887.232	1990.7	317.837	4.256	7.9407	0.051	46.4808	83.255	39.7035	14.0977	4.69925	111.139	0.6384	5	0	-5	0	0	0
18.5	887.232	1990.71	317.837	4.256	7.9407	0.051	46.4808	83.2551	39.7035	14.0977	4.69925	111.778	0.6384	5	0	-5	0	0	0
18.525	887.232	1990.71	317.837	4.256	7.9407	0.051	46.4808	83.2551	39.7035	14.0977	4.69925	112.416	0.6384	5	0	-5	0	0	0
18.55	887.233	1990.71	317.837	4.256	7.9407	0.051	46.4808	83.2551	39.7035	14.0977	4.69925	113.054	0.6384	5	0	-5	0	0	0
18.575	887.233	1990.71	317.837	4.256	7.9407	0.051	46.4809	83.2552	39.7035	14.0977	4.69925	113.693	0.6384	5	0	-5	0	0	0
18.6	887.233	1990.71	317.837	4.256	7.9407	0.051	46.4809	83.2552	39.7035	14.0977	4.69925	114.331	0.6384	5	0	-5	0	0	0
18.625	887.233	1990.71	317.837	4.256	7.9407	0.051	46.4809	83.2552	39.7035	14.0977	4.69925	114.97	0.6384	5	0	-5	0	0	0
18.65	887.234	1990.71	317.837	4.256	7.9407	0.051	46.4809	83.2552	39.7035	14.0977	4.69925	115.608	0.6384	5	0	-5	0	0	0
18.675	887.234	1990.71	317.838	4.256	7.9407	0.051	46.4809	83.2553	39.7035	14.0977	4.69925	116.246	0.6384	5	0	-5	0	0	0
18.7	887.234	1990.71	317.838	4.256	7.9407	0.051	46.4809	83.2553	39.7035	14.0977	4.69925	116.885	0.6384	5	0	-5	0	0	0
18.725	887.235	1990.71	317.838	4.256	7.9407	0.051	46.481	83.2553	39.7035	14.0977	4.69925	117.523	0.6384	5	0	-5	0	0	0
18.75	887.235	1990.71	317.838	4.256	7.9407	0.051	46.481	83.2554	39.7035	14.0977	4.69925	118.162	0.6384	5	0	-5	0	0	0
18.775	887.235	1990.71	317.838	4.256	7.9407	0.051	46.481	83.2554	39.7035	14.0977	4.69925	118.8	0.6384	5	0	-5	0	0	0
18.8	887.236	1990.71	317.838	4.256	7.9407	0.051	46.481	83.2554	39.7035	14.0977	4.69925	119.438	0.6384	5	0	-5	0	0	0
18.825	887.236	1990.71	317.838	4.256	7.9407	0.051	46.481	83.2555	39.7035	14.0977	4.69925	120.077	0.6384	5	0	-5	0	0	0
18.85	887.237	1990.72	317.838	4.256	7.9407	0.051	46.4811	83.2555	39.7035	14.0977	4.69925	120.715	0.6384	5	0	-5	0	0	0
18.875	887.237	1990.72	317.838	4.256	7.9407	0.051	46.4811	83.2555	39.7035	14.0977	4.69925	121.354	0.6384	5	0	-5	0	0	0
18.9	887.237	1990.72	317.839	4.256	7.9407	0.051	46.4811	83.2556	39.7035	14.0977	4.69925	121.992	0.6384	5	0	-5	0	0	0
18.925	887.238	1990.72	317.839	4.256	7.9407	0.051	46.4811	83.2556	39.7035	14.0977	4.69925	122.63	0.6384	5	0	-5	0	0	0
18.95	887.238	1990.72	317.839	4.256	7.9407	0.051	46.4812	83.2556	39.7035	14.0977	4.69925	123.269	0.6384	5	0	-5	0	0	0
18.975	887.239	1990.72	317.839	4.256	7.9407	0.051	46.4812	83.2557	39.7035	14.0977	4.69925	123.907	0.6384	5	0	-5	0	0	0
19	887.24	1990.72	317.839	4.256	7.9407	0.051	46.4812	83.2557	39.7035	14.0977	4.69925	124.546	0.6384	5	0	-5	0	0	0
19.025	887.24	1990.72	317.839	4.256	7.9407	0.051	46.4813	83.2558	39.7035	14.0977	4.69925	125.184	0.6384	5	0	-5	0	0	0
19.05	887.241	1990.73	317.84	4.256	7.9407	0.051	46.4813	83.2558	39.7035	14.0977	4.69925	125.822	0.6384	5	0	-5	0	0	0
19.075	887.242	1990.73	317.84	4.256	7.9407	0.051	46.4813	83.2558	39.7035	14.0977	4.69925	126.461	0.6384	5	0	-5	0	0	0
19.1	887.243	1990.73	317.84	4.256	7.9407	0.051	46.4814	83.2559	39.7035	14.0977	4.69925	127.099	0.6384	5	0	-5	0	0	0
19.125	887.243	1990.73	317.84	4.256	7.9407	0.051	46.4814	83.2559	39.7035	14.0977	4.69925	127.738	0.6384	5	0	-5	0	0	0
19.15	887.244	1990.73	317.84	4.256	7.9407	0.051	46.4815	83.256	39.7035	14.0977	4.69925	128.376	0.6384	5	0	-5	0	0	0
19.175	887.245	1990.73	317.84	4.256	7.9407	0.051	46.4815	83.256	39.7035	14.0977	4.69925	129.014	0.6384	5	0	-5	0	0	0
19.2	887.246	1990.74	317.841	4.256	7.9407	0.051	46.4815	83.2561	39.7035	14.0977	4.69925	129.653	0.6384	5	0	-5	0	0	0
19.225	887.246	1990.74	317.841	4.256	7.9407	0.051	46.4816	83.2561	39.7035	14.0977	4.69925	130.291	0.6384	5	0	-5	0	0	0
19.25	887.247	1990.74	317.841	4.256	7.9407	0.051	46.4816	83.2562	39.7035	14.0977	4.69925	130.93	0.6384	5	0	-5	0	0	0
19.275	887.248	1990.74	317.841	4.256	7.9407	0.051	46.4816	83.2562	39.7035	14.0977	4.69925	131.568	0.6384	5	0	-5	0	0	0
19.3	887.249	1990.74	317.841	4.256	7.9407	0.051	46.4817	83.2562	39.7035	14.0977	4.69925	132.206	0.6384	5	0	-5	0	0	0
19.325	887.249	1990.74	317.841	4.256	7.9407	0.051	46.4817	83.2563	39.7035	14.0977	4.69925	132.845	0.6384	5	0	-5	0	0	0
19.35	887.25	1990.75	317.842	4.256	7.9407	0.051	46.4818	83.2563	39.7035	14.0977	4.69925	133.483	0.6384	5	0	-5	0	0	0
19.375	887.251	1990.75	317.842	4.256	7.9407	0.051	46.4818	83.2564	39.7035	14.0977	4.69925	134.122	0.6384	5	0	-5	0	0	0
19.4	887.252	1990.75	317.842	4.256	7.9407	0.051	46.4819	83.2564	39.7035	14.0977	4.69925	134.76	0.6384	5	0	-5	0	0	0
19.425	887.253	1990.75	317.842	4.256	7.9407	0.051	46.4819	83.2565	39.7035	14.0977	4.69925	135.398	0.6384	5	0	-5	0	0	0
19.45	887.253	1990.75	317.842	4.256	7.9407	0.051	46.4819	83.2565	39.7035	14.0977	4.69925	136.037	0.6384	5	0	-5	0	0	0
19.475	887.253	1990.75	317.843	4.256	7.9407	0.051	46.4819	83.2566	39.7035	14.0977	4.69925	136.675	0.6384	5	0	-5	0	0	0
19.5	887.253	1990.75	317.843	4.256	7.9407	0.051	46.4819	83.2567	39.7035	14.0977	4.69925	137.314	0.6384	5	0	-5	0	0	0
19.525	887.253	1990.75	317.844	4.256	7.9407	0.051	46.4819	83.2568	39.7035	14.0977	4.69925	137.952	0.6384	5	0	-5	0	0	0
19.55	887.253	1990.75	317.844	4.256	7.9407	0.051	46.4819	83.257	39.7035	14.0977	4.69925	138.59	0.6384	5	0	-5	0	0	0
19.575	887.253	1990.75	317.844	4.256	7.9407	0.051	46.4819	83.2571	39.7035	14.0977	4.69925	139.229	0.6384	5	0	-5	0	0	0
19.6	887.253	1990.75	317.845	4.256	7.9407	0.051	46.4819	83.2572	39.7035	14.0977	4.69925	139.867	0.6384	5	0	-5	0	0	0
19.625	887.253	1990.75	317.845	4.256	7.9407	0.051	46.4819	83.2573	39.7035	14.0977	4.69925	140.506	0.6384	5	0	-5	0	0	0
19.65	887.253	1990.75	317.846	4.256	7.9407	0.051	46.4819	83.2574	39.7035	14.0977	4.69925	141.144	0.6384	5	0	-5	0	0	0
19.675	887.253	1990.75	317.846	4.256	7.9407	0.051	46.4819	83.2575	39.7035	14.0977	4.69925	141.782	0.6384	5	0	-5	0	0	0
19.7	887.253	1990.75	317.846	4.256	7.9407	0.051	46.4819	83.2576	39.7035	14.0977	4.69925	142.421	0.6384	5	0	-5	0	0	0
19.725	887.253	1990.75	317.847	4.256	7.9407	0.051	46.4819	83.2577	39.7035	14.0977	4.69925	143.059	0.6384	5	0	-5	0	0	0
19.75	887.253	1990.75	317.847	4.256	7.9407	0.051	46.4819	83.2578	39.7035	14.0977	4.69925	143.698	0.6384	5	0	-5	0	0	0
19.775	887.253	1990.75	317.848	4.256	7.9407	0.051	46.4819	83.2579	39.7035	14.0977	4.69925	144.336	0.6384	5	0	-5	0	0	0
19.8	887.253	1990.75	317.848	4.256	7.9407	0.051	46.4819	83.258	39.7035	14.0977	4.69925	144.974	0.6384	5	0	-5	0	0	0
19.825	887.253	1990.75	317.848	4.256	7.9407	0.051	46.4819	83.2581	39.7035	14.0977	4.69925	145.613	0.6384	5	0	-5	0	0	0
19.85	887.253	1990.75	317.849	4.256	7.9407	0.051	46.4819	83.2582	39.7035	14.0977	4.69925	146.251	0.6384	5	0	-5	0	0	0
19.875	887.253	1990.75	317.849	4.256	7.9407	0.051	46.4819	83.2583	39.7035	14.0977	4.69925	146.89	0.6384	5	0	-5	0	0	0
19.9	887.253	1990.75	317.85	4.256	7.9407	0.051	46.4819	83.2584	39.7035	14.0977	4.69925	147.528	0.6384	5	0	-5	0	0	0
19.925	887.253	1990.75	317.85	4.256	7.9407	0.051	46.4819	83.2585	39.7035	14.0977	4.69925	148.166	0.6384	5	0	-5	0	0	0
19.95	887.254	1990.75	317.85	4.256	7.9407	0.051	46.482	83.2586	39.7035	14.0977	4.69925	148.805	0.6384	5	0	-5	0	0	0
19.975	887.255	1990.76	317.85	4.256	7.9407	0.051	46.482	83.2586	39.7035	14.0977	4.69925	149.443	0.6384	5	0	-5	0	0	0
20	887.255	1990.76	317.85	4.256	7.9407	0.051	46.482	83.2587	39.7035	14.0977	4.69925	150.082	0.6384	5	0	-5	0	0	0
20.025	887.256	1990.76	317.851	4.256	7.9407	0.051	46.4821	83.2587	39.7035	14.0977	4.69925	150.72	0.6384	5	0	-5	0	0	0
20.05	887.257	1990.76	317.851	4.256	7.9407	0.051	46.4821	83.2588	39.7035	14.0977	4.69925	151.358	0.6384	5	0	-5	0	0	0
20.075	887.257	1990.76	317.851	4.256	7.9407	0.051	46.4822	83.2588	39.7035	14.0977	4.69925	151.997	0.6384	5	0	-5	0	0	0
20.1	887.258	1990.76	317.851	4.256	7.9407	0.051	46.4822	83.2589	39.7035	14.0977	4.69925	152.635	0.6384	5	0	-5	0	0	0
20.125	887.259	1990.76	317.851	4.256	7.9407	0.051	46.4822	83.2589	39.7035	14.0977	4.69925	153.274	0.6384	5	0	-5	0	0	0
20.15	887.259	1990.76	317.852	4.256	7.9407	0.051	46.4822	83.259	39.7035	14.0977	4.69925	153.912	0.6384	5	0	-5	0	0	0
20.175	887.259	1990.77	317.852	4.256	7.9407	0.051	46.4822	83.259	39.7035	14.0977	4.69925	154.55	0.6384	5	0	-5	0	0	0
20.2	887.259	1990.77	317.852	4.256	7.9407	0.051	46.4822	83.259	39.7035	14.0977	4.69925	155.189	0.6384	5	0	-5	0	0	0
20.225	887.259	1990.77	317.852	4.256	7.9407	0.051	46.4822	83.259	39.7035	14.0977	4.69925	155.827	0.6384	5	0	-5	0	0	0
20.25	887.259	1990.76	317.852	4.256	7.9407	0.051	46.4822	83.2591	39.7035	14.0977	4.69925	156.466	0.6384	5	0	-5	0	0	0
20.275	887.259	1990.76	317.852	4.256	7.9407	0.051	46.4822	83.259	39.7035	14.0977	4.69925	157.104	0.6384	5	0	-5	0	0	0
20.3	887.259	1990.77	317.852	4.256	7.9407	0.051	46.4822	83.259	39.7035	14.0977	4.69925	157.742	0.6384	5	0	-5	0	0	0
20.325	887.259	1990.77	317.852	4.256	7.9407	0.051	46.4822	83.259	39.7035	14.0977	4.69925	158.381	0.6384	5	0	-5	0	0	0
20.35	887.259	1990.77	317.851	4.256	7.9407	0.051	46.4822	83.2589	39.7035	14.0977	4.69925	159.019	0.6384	5	0	-5	0	0	0
20.375	887.259	1990.77	317.851	4.256	7.9407	0.051	46.4822	83.2589	39.7035	14.0977	4.69925	159.658	0.6384	5	0	-5	0	0	0
20.4	887.259	1990.77	317.851	4.256	7.9407	0.051	46.4822	83.2588	39.7035	14.0977	4.69925	160.296	0.6384	5	0	-5	0	0	0
20.425	887.259	1990.77	317.851	4.256	7.9407	0.051	46.4822	83.2588	39.7035	14.0977	4.69925	160.934	0.6384	5	0	-5	0	0	0
20.45	887.259	1990.77	317.851	4.256	7.9407	0.051	46.4822	83.2588	39.7035	14.0977	4.69925	161.573	0.6384	5	0	-5	0	0	0
20.475	887.259	1990.77	317.851	4.256	7.9407	0.051	46.4822	83.2587	39.7035	14.0977	4.69925	162.211	0.6384	5	0	-5	0	0	0
20.5	887.259	1990.77	317.85	4.256	7.9407	0.051	46.4822	83.2587	39.7035	14.0977	4.69925	162.85	0.6384	5	0	-5	0	0	0
20.525	887.259	1990.77	317.85	4.256	7.9407	0.051	46.4822	83.2586	39.7035	14.0977	4.69925	163.488	0.6384	5	0	-5	0	0	0
20.55	887.259	1990.77	317.85	4.256	7.9407	0.051	46.4822	83.2586	39.7035	14.0977	4.69925	164.126	0.6384	5	0	-5	0	0	0
20.575	887.259	1990.77	317.85	4.256	7.9407	0.051	46.4822	83.2585	39.7035	14.0977	4.69925	164.765	0.6384	5	0	-5	0	0	0
20.6	887.259	1990.76	317.85	4.256	7.9407	0.051	46.4822	83.2584	39.7035	14.0977	4.69925	165.403	0.6384	5	0	-5	0	0	0
20.625	887.258	1990.76	317.849	4.256	7.9407	0.051	46.4822	83.2584	39.7035	14.0977	4.69925	166.042	0.6384	5	0	-5	0	0	0
20.65	887.258	1990.76	317.849	4.256	7.9407	0.051	46.4822	83.2583	39.7035	14.0977	4.69925	166.68	0.6384	5	0	-5	0	0	0
20.675	887.258	1990.76	317.849	4.256	7.9407	0.051	46.4822	83.2583	39.7035	14.0977	4.69925	167.318	0.6384	5	0	-5	0	0	0
20.7	887.258	1990.76	317.849	4.256	7.9407	0.051	46.4822	83.2582	39.7035	14.0977	4.69925	167.957	0.6384	5	0	-5	0	0	0
20.725	887.257	1990.76	317.849	4.256	7.9407	0.051	46.4821	83.2582	39.7035	14.0977	4.69925	168.595	0.6384	5	0	-5	0	0	0
20.75	887.256	1990.76	317.849	4.256	7.9407	0.051	46.4821	83.2582	39.7035	14.0977	4.69925	169.234	0.6384	5	0	-5	0	0	0
20.775	887.255	1990.76	317.849	4.256	7.9407	0.051	46.482	83.2582	39.7035	14.0977	4.69925	169.872	0.6384	5	0	-5	0	0	0
20.8	887.254	1990.75	317.849	4.256	7.9407	0.051	46.482	83.2582	39.7035	14.0977	4.69925	170.51	0.6384	5	0	-5	0	0	0
20.825	887.253	1990.75	317.849	4.256	7.9407	0.051	46.4819	83.2582	39.7035	14.0977	4.69925	171.149	0.6384	5	0	-5	0	0	0
20.85	887.252	1990.75	317.849	4.256	7.9407	0.051	46.4819	83.2582	39.7035	14.0977	4.69925	171.787	0.6384	5	0	-5	0	0	0
20.875	887.251	1990.75	317.849	4.256	7.9407	0.051	46.4818	83.2582	39.7035	14.0977	4.69925	172.426	0.6384	5	0	-5	0	0	0
20.9	887.25	1990.74	317.849	4.256	7.9407	0.051	46.4817	83.2581	39.7035	14.0977	4.69925	173.064	0.6384	5	0	-5	0	0	0
20.925	887.249	1990.74	317.848	4.256	7.9407	0.051	46.4817	83.2581	39.7035	14.0977	4.69925	173.702	0.6384	5	0	-5	0	0	0
20.95	887.248	1990.74	317.848	4.256	7.9407	0.051	46.4816	83.2581	39.7035	14.0977	4.69925	174.341	0.6384	5	0	-5	0	0	0
20.975	887.246	1990.74	317.848	4.256	7.9407	0.051	46.4816	83.2581	39.7035	14.0977	4.69925	174.979	0.6384	5	0	-5	0	0	0
21	887.245	1990.74	317.848	4.256	7.9407	0.051	46.4815	83.2581	39.7035	14.0977	4.69925	175.618	0.6384	5	0	-5	0	0	0
21.025	887.244	1990.73	317.848	4.256	7.9407	0.051	46.4815	83.2581	39.7035	14.0977	4.69925	176.256	0.6384	5	0	-5	0	0	0
21.05	887.243	1990.73	317.848	4.256	7.9407	0.051	46.4814	83.2581	39.7035	14.0977	4.69925	176.894	0.6384	5	0	-5	0	0	0
21.075	887.242	1990.73	317.848	4.256	7.9407	0.051	46.4814	83.2581	39.7035	14.0977	4.69925	177.533	0.6384	5	0	-5	0	0	0
21.1	887.241	1990.73	317.848	4.256	7.9407	0.051	46.4813	83.2581	39.7035	14.0977	4.69925	178.171	0.6384	5	0	-5	0	0	0
21.125	887.24	1990.72	317.848	4.256	7.9407	0.051	46.4812	83.2581	39.7035	14.0977	4.69925	178.81	0.6384	5	0	-5	0	0	0
