Min	10712.1 [0.55s]	10517.5 [0.55s]	675.661 [3.475s]	9.726 [0s]	4.53661 [0s]	17.114 [0s]	8.76861 [0.55s]	11.0615 [3.475s]	90.7322 [0s]	6.16903 [0s]	2.05634 [0s]	0 [0s]	1.4589 [0s]	20 [0s]	0 [0s]	-20 [0s]	0 [0s]	0 [0s]	0 [0s]
Max	10717.2 [32.975s]	10522.5 [32.975s]	676.185 [0.075s]	9.726 [0s]	4.53661 [0s]	17.114 [0s]	8.77277 [32.975s]	11.0701 [0.075s]	90.7322 [0s]	6.16903 [0s]	2.05634 [0s]	359.934 [24.7s]	1.4589 [0s]	20 [0s]	0 [0s]	-20 [0s]	0 [0s]	0 [0s]	0 [0s]
Mean	10715.8	10521.2	675.933	9.726	4.53661	17.114	8.77168	11.066	90.7322	6.16903	2.05634	177.074	1.4589	20	0	-20	0	0	0
Standard deviation	0.907608	0.891118	0.0769976	nan	1.1053e-06	nan	0.000742942	0.00126056	9.61929e-06	nan	nan	105.131	nan	0	0	0	0	0	0
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
12.2	10716.8	10522.1	675.999	9.726	4.53661	17.114	8.77247	11.0671	90.7322	6.16903	2.05634	350.484	1.4589	20	0	-20	0	0	0
12.225	10716.9	10522.1	676.01	9.726	4.53661	17.114	8.77251	11.0673	90.7322	6.16903	2.05634	351.943	1.4589	20	0	-20	0	0	0
12.25	10716.9	10522.2	676.015	9.726	4.53661	17.114	8.77255	11.0673	90.7322	6.16903	2.05634	353.402	1.4589	20	0	-20	0	0	0
12.275	10716.9	10522.2	676.019	9.726	4.53661	17.114	8.77259	11.0674	90.7322	6.16903	2.05634	354.861	1.4589	20	0	-20	0	0	0
12.3	10717	10522.3	676.023	9.726	4.53661	17.114	8.77261	11.0675	90.7322	6.16903	2.05634	356.32	1.4589	20	0	-20	0	0	0
12.325	10717	10522.3	676.027	9.726	4.53661	17.114	8.77264	11.0675	90.7322	6.16903	2.05634	357.779	1.4589	20	0	-20	0	0	0
12.35	10717.1	10522.3	676.031	9.726	4.53661	17.114	8.77268	11.0676	90.7322	6.16903	2.05634	359.238	1.4589	20	0	-20	0	0	0
12.375	10717.1	10522.4	676.035	9.726	4.53661	17.114	8.77271	11.0677	90.7322	6.16903	2.05634	0.6966	1.4589	20	0	-20	0	0	0
12.4	10717.1	10522.4	676.038	9.726	4.53661	17.114	8.77273	11.0677	90.7322	6.16903	2.05634	2.1555	1.4589	20	0	-20	0	0	0
12.425	10717.1	10522.4	676.04	9.726	4.53661	17.114	8.77272	11.0677	90.7322	6.16903	2.05634	3.6144	1.4589	20	0	-20	0	0	0
12.45	10717	10522.3	676.04	9.726	4.53661	17.114	8.77267	11.0677	90.7322	6.16903	2.05634	5.0733	1.4589	20	0	-20	0	0	0
12.475	10717	10522.3	676.04	9.726	4.53661	17.114	8.77261	11.0677	90.7322	6.16903	2.05634	6.5322	1.4589	20	0	-20	0	0	0
12.5	10716.9	10522.2	676.04	9.726	4.53661	17.114	8.77256	11.0677	90.7322	6.16903	2.05634	7.9911	1.4589	20	0	-20	0	0	0
12.525	10716.9	10522.1	676.039	9.726	4.53661	17.114	8.77251	11.0677	90.7322	6.16903	2.05634	9.45	1.4589	20	0	-20	0	0	0
12.55	10716.8	10522.1	676.038	9.726	4.53661	17.114	8.77245	11.0677	90.7322	6.16903	2.05634	10.9089	1.4589	20	0	-20	0	0	0
12.575	10716.7	10522	676.036	9.726	4.53661	17.114	8.77239	11.0677	90.7322	6.16903	2.05634	12.3678	1.4589	20	0	-20	0	0	0
12.6	10716.6	10521.9	676.033	9.726	4.53661	17.114	8.7723	11.0676	90.7322	6.16903	2.05634	13.8267	1.4589	20	0	-20	0	0	0
12.625	10716.5	10521.8	676.03	9.726	4.53661	17.114	8.7722	11.0676	90.7322	6.16903	2.05634	15.2856	1.4589	20	0	-20	0	0	0
12.65	10716.4	10521.7	676.027	9.726	4.53661	17.114	8.77211	11.0675	90.7322	6.16903	2.05634	16.7445	1.4589	20	0	-20	0	0	0
12.675	10716.3	10521.6	676.024	9.726	4.53661	17.114	8.77202	11.0675	90.7322	6.16903	2.05634	18.2034	1.4589	20	0	-20	0	0	0
12.7	10716.1	10521.4	676.019	9.726	4.53661	17.114	8.77191	11.0674	90.7322	6.16903	2.05634	19.6623	1.4589	20	0	-20	0	0	0
12.725	10716	10521.3	676.014	9.726	4.53661	17.114	8.77179	11.0673	90.7322	6.16903	2.05634	21.1212	1.4589	20	0	-20	0	0	0
12.75	10715.8	10521.2	676.009	9.726	4.53661	17.114	8.77168	11.0672	90.7322	6.16903	2.05634	22.5801	1.4589	20	0	-20	0	0	0
12.775	10715.7	10521	676.004	9.726	4.53661	17.114	8.77158	11.0672	90.7322	6.16903	2.05634	24.039	1.4589	20	0	-20	0	0	0
12.8	10715.6	10520.9	675.999	9.726	4.53661	17.114	8.77148	11.0671	90.7322	6.16903	2.05634	25.4979	1.4589	20	0	-20	0	0	0
12.825	10715.5	10520.8	675.994	9.726	4.53661	17.114	8.77139	11.067	90.7322	6.16903	2.05634	26.9568	1.4589	20	0	-20	0	0	0
12.85	10715.4	10520.7	675.989	9.726	4.53661	17.114	8.7713	11.0669	90.7322	6.16903	2.05634	28.4157	1.4589	20	0	-20	0	0	0
12.875	10715.3	10520.6	675.983	9.726	4.53661	17.114	8.77121	11.0668	90.7322	6.16903	2.05634	29.8746	1.4589	20	0	-20	0	0	0
12.9	10715.2	10520.5	675.979	9.726	4.53661	17.114	8.77115	11.0667	90.7322	6.16903	2.05634	31.3335	1.4589	20	0	-20	0	0	0
12.925	10715.1	10520.5	675.975	9.726	4.53661	17.114	8.7711	11.0667	90.7322	6.16903	2.05634	32.7924	1.4589	20	0	-20	0	0	0
12.95	10715.1	10520.4	675.972	9.726	4.53661	17.114	8.77107	11.0666	90.7322	6.16903	2.05634	34.2513	1.4589	20	0	-20	0	0	0
12.975	10715.1	10520.4	675.969	9.726	4.53661	17.114	8.77105	11.0666	90.7322	6.16903	2.05634	35.7102	1.4589	20	0	-20	0	0	0
13	10715	10520.4	675.966	9.726	4.53661	17.114	8.77103	11.0665	90.7322	6.16903	2.05634	37.1691	1.4589	20	0	-20	0	0	0
13.025	10715	10520.4	675.963	9.726	4.53661	17.114	8.77103	11.0665	90.7322	6.16903	2.05634	38.628	1.4589	20	0	-20	0	0	0
13.05	10715	10520.4	675.96	9.726	4.53661	17.114	8.77103	11.0664	90.7322	6.16903	2.05634	40.0869	1.4589	20	0	-20	0	0	0
13.075	10715.1	10520.4	675.958	9.726	4.53661	17.114	8.77104	11.0664	90.7322	6.16903	2.05634	41.5458	1.4589	20	0	-20	0	0	0
13.1	10715.1	10520.4	675.956	9.726	4.53661	17.114	8.77106	11.0664	90.7322	6.16903	2.05634	43.0047	1.4589	20	0	-20	0	0	0
13.125	10715.1	10520.4	675.954	9.726	4.53661	17.114	8.77109	11.0663	90.7322	6.16903	2.05634	44.4636	1.4589	20	0	-20	0	0	0
13.15	10715.1	10520.5	675.951	9.726	4.53661	17.114	8.77111	11.0663	90.7322	6.16903	2.05634	45.9225	1.4589	20	0	-20	0	0	0
13.175	10715.2	10520.5	675.949	9.726	4.53661	17.114	8.77113	11.0663	90.7322	6.16903	2.05634	47.3814	1.4589	20	0	-20	0	0	0
13.2	10715.2	10520.5	675.947	9.726	4.53661	17.114	8.77116	11.0662	90.7322	6.16903	2.05634	48.8403	1.4589	20	0	-20	0	0	0
13.225	10715.2	10520.6	675.945	9.726	4.53661	17.114	8.77119	11.0662	90.7322	6.16903	2.05634	50.2992	1.4589	20	0	-20	0	0	0
13.25	10715.3	10520.6	675.943	9.726	4.53661	17.114	8.7712	11.0661	90.7322	6.16903	2.05634	51.7581	1.4589	20	0	-20	0	0	0
13.275	10715.3	10520.6	675.94	9.726	4.53661	17.114	8.77121	11.0661	90.7322	6.16903	2.05634	53.217	1.4589	20	0	-20	0	0	0
13.3	10715.3	10520.6	675.937	9.726	4.53661	17.114	8.77122	11.0661	90.7322	6.16903	2.05634	54.6759	1.4589	20	0	-20	0	0	0
13.325	10715.3	10520.6	675.934	9.726	4.53661	17.114	8.77122	11.066	90.7322	6.16903	2.05634	56.1348	1.4589	20	0	-20	0	0	0
13.35	10715.3	10520.6	675.932	9.726	4.53661	17.114	8.77124	11.066	90.7322	6.16903	2.05634	57.5937	1.4589	20	0	-20	0	0	0
13.375	10715.3	10520.6	675.93	9.726	4.53661	17.114	8.77126	11.0659	90.7322	6.16903	2.05634	59.0526	1.4589	20	0	-20	0	0	0
13.4	10715.3	10520.6	675.926	9.726	4.53661	17.114	8.77124	11.0659	90.7322	6.16903	2.05634	60.5115	1.4589	20	0	-20	0	0	0
13.425	10715.3	10520.6	675.922	9.726	4.53661	17.114	8.77121	11.0658	90.7322	6.16903	2.05634	61.9704	1.4589	20	0	-20	0	0	0
13.45	10715.2	10520.6	675.918	9.726	4.53661	17.114	8.77118	11.0658	90.7322	6.16903	2.05634	63.4293	1.4589	20	0	-20	0	0	0
13.475	10715.2	10520.5	675.915	9.726	4.53661	17.114	8.77117	11.0657	90.7322	6.16903	2.05634	64.8882	1.4589	20	0	-20	0	0	0
13.5	10715.2	10520.5	675.913	9.726	4.53661	17.114	8.77116	11.0657	90.7322	6.16903	2.05634	66.3471	1.4589	20	0	-20	0	0	0
13.525	10715.2	10520.5	675.911	9.726	4.53661	17.114	8.77117	11.0656	90.7322	6.16903	2.05634	67.806	1.4589	20	0	-20	0	0	0
13.55	10715.3	10520.6	675.904	9.726	4.53661	17.114	8.77121	11.0655	90.7322	6.16903	2.05634	69.2649	1.4589	20	0	-20	0	0	0
13.575	10715.3	10520.6	675.893	9.726	4.53661	17.114	8.77126	11.0653	90.7322	6.16903	2.05634	70.7238	1.4589	20	0	-20	0	0	0
13.6	10715.4	10520.7	675.882	9.726	4.53661	17.114	8.77129	11.0651	90.7322	6.16903	2.05634	72.1827	1.4589	20	0	-20	0	0	0
13.625	10715.4	10520.7	675.871	9.726	4.53661	17.114	8.77134	11.065	90.7322	6.16903	2.05634	73.6416	1.4589	20	0	-20	0	0	0
13.65	10715.5	10520.8	675.86	9.726	4.53661	17.114	8.77139	11.0648	90.7322	6.16903	2.05634	75.1005	1.4589	20	0	-20	0	0	0
13.675	10715.6	10520.9	675.85	9.726	4.53661	17.114	8.77145	11.0646	90.7322	6.16903	2.05634	76.5594	1.4589	20	0	-20	0	0	0
13.7	10715.6	10521	675.84	9.726	4.53661	17.114	8.77152	11.0645	90.7322	6.16903	2.05634	78.0183	1.4589	20	0	-20	0	0	0
13.725	10715.7	10521.1	675.831	9.726	4.53661	17.114	8.7716	11.0643	90.7322	6.16903	2.05634	79.4772	1.4589	20	0	-20	0	0	0
13.75	10715.9	10521.2	675.823	9.726	4.53661	17.114	8.7717	11.0642	90.7322	6.16903	2.05634	80.9361	1.4589	20	0	-20	0	0	0
13.775	10716	10521.3	675.817	9.726	4.53661	17.114	8.7718	11.0641	90.7322	6.16903	2.05634	82.395	1.4589	20	0	-20	0	0	0
13.8	10716.1	10521.4	675.82	9.726	4.53661	17.114	8.77186	11.0641	90.7322	6.16903	2.05634	83.8539	1.4589	20	0	-20	0	0	0
13.825	10716.1	10521.5	675.824	9.726	4.53661	17.114	8.77193	11.0642	90.7322	6.16903	2.05634	85.3128	1.4589	20	0	-20	0	0	0
13.85	10716.2	10521.5	675.828	9.726	4.53661	17.114	8.77201	11.0643	90.7322	6.16903	2.05634	86.7717	1.4589	20	0	-20	0	0	0
13.875	10716.3	10521.6	675.831	9.726	4.53661	17.114	8.77206	11.0643	90.7322	6.16903	2.05634	88.2306	1.4589	20	0	-20	0	0	0
13.9	10716.4	10521.7	675.835	9.726	4.53661	17.114	8.77211	11.0644	90.7322	6.16903	2.05634	89.6895	1.4589	20	0	-20	0	0	0
13.925	10716.4	10521.7	675.838	9.726	4.53661	17.114	8.77217	11.0644	90.7322	6.16903	2.05634	91.1484	1.4589	20	0	-20	0	0	0
13.95	10716.5	10521.8	675.842	9.726	4.53661	17.114	8.77223	11.0645	90.7322	6.16903	2.05634	92.6073	1.4589	20	0	-20	0	0	0
13.975	10716.6	10521.9	675.846	9.726	4.53661	17.114	8.77229	11.0646	90.7322	6.16903	2.05634	94.0662	1.4589	20	0	-20	0	0	0
14	10716.6	10521.9	675.849	9.726	4.53661	17.114	8.77234	11.0646	90.7322	6.16903	2.05634	95.5251	1.4589	20	0	-20	0	0	0
14.025	10716.7	10522	675.853	9.726	4.53661	17.114	8.7724	11.0647	90.7322	6.16903	2.05634	96.984	1.4589	20	0	-20	0	0	0
14.05	10716.7	10522	675.864	9.726	4.53661	17.114	8.77242	11.0649	90.7322	6.16903	2.05634	98.4429	1.4589	20	0	-20	0	0	0
14.075	10716.7	10522	675.877	9.726	4.53661	17.114	8.77241	11.0651	90.7322	6.16903	2.05634	99.9018	1.4589	20	0	-20	0	0	0
14.1	10716.7	10522	675.891	9.726	4.53661	17.114	8.7724	11.0653	90.7322	6.16903	2.05634	101.361	1.4589	20	0	-20	0	0	0
14.125	10716.7	10522	675.905	9.726	4.53661	17.114	8.77241	11.0655	90.7322	6.16903	2.05634	102.82	1.4589	20	0	-20	0	0	0
14.15	10716.7	10522	675.92	9.726	4.53661	17.114	8.77242	11.0658	90.7322	6.16903	2.05634	104.279	1.4589	20	0	-20	0	0	0
14.175	10716.8	10522.1	675.935	9.726	4.53661	17.114	8.77243	11.066	90.7322	6.16903	2.05634	105.737	1.4589	20	0	-20	0	0	0
14.2	10716.8	10522.1	675.949	9.726	4.53661	17.114	8.77244	11.0663	90.7322	6.16903	2.05634	107.196	1.4589	20	0	-20	0	0	0
14.225	10716.8	10522.1	675.964	9.726	4.53661	17.114	8.77246	11.0665	90.7322	6.16903	2.05634	108.655	1.4589	20	0	-20	0	0	0
14.25	10716.8	10522.1	675.979	9.726	4.53661	17.114	8.77249	11.0667	90.7322	6.16903	2.05634	110.114	1.4589	20	0	-20	0	0	0
14.275	10716.9	10522.2	675.991	9.726	4.53661	17.114	8.77252	11.0669	90.7322	6.16903	2.05634	111.573	1.4589	20	0	-20	0	0	0
14.3	10716.9	10522.2	675.995	9.726	4.53661	17.114	8.77256	11.067	90.7322	6.16903	2.05634	113.032	1.4589	20	0	-20	0	0	0
14.325	10717	10522.3	675.999	9.726	4.53661	17.114	8.7726	11.0671	90.7322	6.16903	2.05634	114.491	1.4589	20	0	-20	0	0	0
14.35	10717	10522.3	676.003	9.726	4.53661	17.114	8.77262	11.0671	90.7322	6.16903	2.05634	115.95	1.4589	20	0	-20	0	0	0
14.375	10717	10522.3	676.007	9.726	4.53661	17.114	8.77265	11.0672	90.7322	6.16903	2.05634	117.409	1.4589	20	0	-20	0	0	0
14.4	10717.1	10522.4	676.011	9.726	4.53661	17.114	8.77269	11.0673	90.7322	6.16903	2.05634	118.868	1.4589	20	0	-20	0	0	0
14.425	10717.1	10522.4	676.014	9.726	4.53661	17.114	8.77271	11.0673	90.7322	6.16903	2.05634	120.326	1.4589	20	0	-20	0	0	0
14.45	10717.1	10522.4	676.018	9.726	4.53661	17.114	8.77274	11.0674	90.7322	6.16903	2.05634	121.785	1.4589	20	0	-20	0	0	0
14.475	10717.1	10522.4	676.02	9.726	4.53661	17.114	8.77275	11.0674	90.7322	6.16903	2.05634	123.244	1.4589	20	0	-20	0	0	0
14.5	10717.1	10522.4	676.02	9.726	4.53661	17.114	8.77269	11.0674	90.7322	6.16903	2.05634	124.703	1.4589	20	0	-20	0	0	0
14.525	10717	10522.3	676.02	9.726	4.53661	17.114	8.77264	11.0674	90.7322	6.16903	2.05634	126.162	1.4589	20	0	-20	0	0	0
14.55	10716.9	10522.2	676.019	9.726	4.53661	17.114	8.77258	11.0674	90.7322	6.16903	2.05634	127.621	1.4589	20	0	-20	0	0	0
14.575	10716.9	10522.2	676.018	9.726	4.53661	17.114	8.77253	11.0674	90.7322	6.16903	2.05634	129.08	1.4589	20	0	-20	0	0	0
14.6	10716.8	10522.1	676.017	9.726	4.53661	17.114	8.77247	11.0674	90.7322	6.16903	2.05634	130.539	1.4589	20	0	-20	0	0	0
14.625	10716.7	10522	676.015	9.726	4.53661	17.114	8.7724	11.0673	90.7322	6.16903	2.05634	131.998	1.4589	20	0	-20	0	0	0
14.65	10716.6	10521.9	676.012	9.726	4.53661	17.114	8.7723	11.0673	90.7322	6.16903	2.05634	133.457	1.4589	20	0	-20	0	0	0
14.675	10716.5	10521.8	676.009	9.726	4.53661	17.114	8.7722	11.0672	90.7322	6.16903	2.05634	134.915	1.4589	20	0	-20	0	0	0
14.7	10716.4	10521.7	676.006	9.726	4.53661	17.114	8.77211	11.0672	90.7322	6.16903	2.05634	136.374	1.4589	20	0	-20	0	0	0
14.725	10716.3	10521.6	676.002	9.726	4.53661	17.114	8.77202	11.0671	90.7322	6.16903	2.05634	137.833	1.4589	20	0	-20	0	0	0
14.75	10716.1	10521.4	675.998	9.726	4.53661	17.114	8.77191	11.067	90.7322	6.16903	2.05634	139.292	1.4589	20	0	-20	0	0	0
14.775	10716	10521.3	675.993	9.726	4.53661	17.114	8.77179	11.067	90.7322	6.16903	2.05634	140.751	1.4589	20	0	-20	0	0	0
14.8	10715.8	10521.1	675.988	9.726	4.53661	17.114	8.77168	11.0669	90.7322	6.16903	2.05634	142.21	1.4589	20	0	-20	0	0	0
14.825	10715.7	10521	675.983	9.726	4.53661	17.114	8.77157	11.0668	90.7322	6.16903	2.05634	143.669	1.4589	20	0	-20	0	0	0
14.85	10715.6	10520.9	675.978	9.726	4.53661	17.114	8.77147	11.0667	90.7322	6.16903	2.05634	145.128	1.4589	20	0	-20	0	0	0
14.875	10715.5	10520.8	675.972	9.726	4.53661	17.114	8.77137	11.0666	90.7322	6.16903	2.05634	146.587	1.4589	20	0	-20	0	0	0
14.9	10715.3	10520.7	675.967	9.726	4.53661	17.114	8.77128	11.0665	90.7322	6.16903	2.05634	148.046	1.4589	20	0	-20	0	0	0
14.925	10715.2	10520.6	675.962	9.726	4.53661	17.114	8.77119	11.0665	90.7322	6.16903	2.05634	149.504	1.4589	20	0	-20	0	0	0
14.95	10715.2	10520.5	675.957	9.726	4.53661	17.114	8.77112	11.0664	90.7322	6.16903	2.05634	150.963	1.4589	20	0	-20	0	0	0
14.975	10715.1	10520.4	675.953	9.726	4.53661	17.114	8.77106	11.0663	90.7322	6.16903	2.05634	152.422	1.4589	20	0	-20	0	0	0
15	10715	10520.4	675.95	9.726	4.53661	17.114	8.77103	11.0663	90.7322	6.16903	2.05634	153.881	1.4589	20	0	-20	0	0	0
15.025	10715	10520.3	675.947	9.726	4.53661	17.114	8.771	11.0662	90.7322	6.16903	2.05634	155.34	1.4589	20	0	-20	0	0	0
15.05	10715	10520.3	675.944	9.726	4.53661	17.114	8.77098	11.0662	90.7322	6.16903	2.05634	156.799	1.4589	20	0	-20	0	0	0
15.075	10715	10520.3	675.941	9.726	4.53661	17.114	8.77097	11.0661	90.7322	6.16903	2.05634	158.258	1.4589	20	0	-20	0	0	0
15.1	10715	10520.3	675.938	9.726	4.53661	17.114	8.77097	11.0661	90.7322	6.16903	2.05634	159.717	1.4589	20	0	-20	0	0	0
15.125	10715	10520.3	675.936	9.726	4.53661	17.114	8.77098	11.066	90.7322	6.16903	2.05634	161.176	1.4589	20	0	-20	0	0	0
15.15	10715	10520.3	675.934	9.726	4.53661	17.114	8.771	11.066	90.7322	6.16903	2.05634	162.635	1.4589	20	0	-20	0	0	0
15.175	10715	10520.4	675.932	9.726	4.53661	17.114	8.77102	11.066	90.7322	6.16903	2.05634	164.093	1.4589	20	0	-20	0	0	0
15.2	10715	10520.4	675.93	9.726	4.53661	17.114	8.77103	11.0659	90.7322	6.16903	2.05634	165.552	1.4589	20	0	-20	0	0	0
15.225	10715.1	10520.4	675.927	9.726	4.53661	17.114	8.77105	11.0659	90.7322	6.16903	2.05634	167.011	1.4589	20	0	-20	0	0	0
15.25	10715.1	10520.4	675.925	9.726	4.53661	17.114	8.77108	11.0659	90.7322	6.16903	2.05634	168.47	1.4589	20	0	-20	0	0	0
15.275	10715.1	10520.5	675.924	9.726	4.53661	17.114	8.77111	11.0658	90.7322	6.16903	2.05634	169.929	1.4589	20	0	-20	0	0	0
15.3	10715.2	10520.5	675.922	9.726	4.53661	17.114	8.77114	11.0658	90.7322	6.16903	2.05634	171.388	1.4589	20	0	-20	0	0	0
15.325	10715.2	10520.5	675.919	9.726	4.53661	17.114	8.77114	11.0658	90.7322	6.16903	2.05634	172.847	1.4589	20	0	-20	0	0	0
15.35	10715.2	10520.5	675.917	9.726	4.53661	17.114	8.77115	11.0657	90.7322	6.16903	2.05634	174.306	1.4589	20	0	-20	0	0	0
15.375	10715.2	10520.5	675.914	9.726	4.53661	17.114	8.77116	11.0657	90.7322	6.16903	2.05634	175.765	1.4589	20	0	-20	0	0	0
15.4	10715.2	10520.5	675.912	9.726	4.53661	17.114	8.77117	11.0656	90.7322	6.16903	2.05634	177.224	1.4589	20	0	-20	0	0	0
15.425	10715.2	10520.6	675.91	9.726	4.53661	17.114	8.77119	11.0656	90.7322	6.16903	2.05634	178.682	1.4589	20	0	-20	0	0	0
15.45	10715.2	10520.6	675.908	9.726	4.53661	17.114	8.7712	11.0656	90.7322	6.16903	2.05634	180.141	1.4589	20	0	-20	0	0	0
15.475	10715.2	10520.5	675.904	9.726	4.53661	17.114	8.77116	11.0655	90.7322	6.16903	2.05634	181.6	1.4589	20	0	-20	0	0	0
15.5	10715.2	10520.5	675.901	9.726	4.53661	17.114	8.77113	11.0655	90.7322	6.16903	2.05634	183.059	1.4589	20	0	-20	0	0	0
15.525	10715.1	10520.5	675.898	9.726	4.53661	17.114	8.77111	11.0654	90.7322	6.16903	2.05634	184.518	1.4589	20	0	-20	0	0	0
15.55	10715.1	10520.5	675.895	9.726	4.53661	17.114	8.7711	11.0654	90.7322	6.16903	2.05634	185.977	1.4589	20	0	-20	0	0	0
15.575	10715.1	10520.5	675.893	9.726	4.53661	17.114	8.77111	11.0653	90.7322	6.16903	2.05634	187.436	1.4589	20	0	-20	0	0	0
15.6	10715.2	10520.5	675.89	9.726	4.53661	17.114	8.77113	11.0653	90.7322	6.16903	2.05634	188.895	1.4589	20	0	-20	0	0	0
15.625	10715.2	10520.6	675.88	9.726	4.53661	17.114	8.77119	11.0651	90.7322	6.16903	2.05634	190.354	1.4589	20	0	-20	0	0	0
15.65	10715.3	10520.6	675.869	9.726	4.53661	17.114	8.77122	11.0649	90.7322	6.16903	2.05634	191.813	1.4589	20	0	-20	0	0	0
15.675	10715.3	10520.7	675.858	9.726	4.53661	17.114	8.77127	11.0648	90.7322	6.16903	2.05634	193.271	1.4589	20	0	-20	0	0	0
15.7	10715.4	10520.7	675.848	9.726	4.53661	17.114	8.77131	11.0646	90.7322	6.16903	2.05634	194.73	1.4589	20	0	-20	0	0	0
15.725	10715.5	10520.8	675.838	9.726	4.53661	17.114	8.77138	11.0644	90.7322	6.16903	2.05634	196.189	1.4589	20	0	-20	0	0	0
15.75	10715.6	10520.9	675.829	9.726	4.53661	17.114	8.77145	11.0643	90.7322	6.16903	2.05634	197.648	1.4589	20	0	-20	0	0	0
15.775	10715.6	10521	675.82	9.726	4.53661	17.114	8.77152	11.0641	90.7322	6.16903	2.05634	199.107	1.4589	20	0	-20	0	0	0
15.8	10715.7	10521.1	675.811	9.726	4.53661	17.114	8.77161	11.064	90.7322	6.16903	2.05634	200.566	1.4589	20	0	-20	0	0	0
15.825	10715.9	10521.2	675.804	9.726	4.53661	17.114	8.77172	11.0639	90.7322	6.16903	2.05634	202.025	1.4589	20	0	-20	0	0	0
15.85	10716	10521.3	675.806	9.726	4.53661	17.114	8.77179	11.0639	90.7322	6.16903	2.05634	203.484	1.4589	20	0	-20	0	0	0
15.875	10716.1	10521.4	675.81	9.726	4.53661	17.114	8.77186	11.064	90.7322	6.16903	2.05634	204.943	1.4589	20	0	-20	0	0	0
15.9	10716.1	10521.5	675.814	9.726	4.53661	17.114	8.77193	11.064	90.7322	6.16903	2.05634	206.402	1.4589	20	0	-20	0	0	0
15.925	10716.2	10521.5	675.819	9.726	4.53661	17.114	8.772	11.0641	90.7322	6.16903	2.05634	207.86	1.4589	20	0	-20	0	0	0
15.95	10716.3	10521.6	675.823	9.726	4.53661	17.114	8.77205	11.0642	90.7322	6.16903	2.05634	209.319	1.4589	20	0	-20	0	0	0
15.975	10716.4	10521.7	675.827	9.726	4.53661	17.114	8.77211	11.0642	90.7322	6.16903	2.05634	210.778	1.4589	20	0	-20	0	0	0
16	10716.4	10521.7	675.831	9.726	4.53661	17.114	8.77217	11.0643	90.7322	6.16903	2.05634	212.237	1.4589	20	0	-20	0	0	0
16.025	10716.5	10521.8	675.835	9.726	4.53661	17.114	8.77223	11.0644	90.7322	6.16903	2.05634	213.696	1.4589	20	0	-20	0	0	0
16.05	10716.6	10521.9	675.839	9.726	4.53661	17.114	8.77228	11.0644	90.7322	6.16903	2.05634	215.155	1.4589	20	0	-20	0	0	0
16.075	10716.6	10521.9	675.843	9.726	4.53661	17.114	8.77234	11.0645	90.7322	6.16903	2.05634	216.614	1.4589	20	0	-20	0	0	0
16.1	10716.7	10522	675.85	9.726	4.53661	17.114	8.77239	11.0646	90.7322	6.16903	2.05634	218.073	1.4589	20	0	-20	0	0	0
16.125	10716.7	10522	675.864	9.726	4.53661	17.114	8.77238	11.0649	90.7322	6.16903	2.05634	219.532	1.4589	20	0	-20	0	0	0
16.15	10716.7	10522	675.878	9.726	4.53661	17.114	8.77237	11.0651	90.7322	6.16903	2.05634	220.991	1.4589	20	0	-20	0	0	0
16.175	10716.7	10522	675.893	9.726	4.53661	17.114	8.77237	11.0653	90.7322	6.16903	2.05634	222.449	1.4589	20	0	-20	0	0	0
16.2	10716.7	10522	675.908	9.726	4.53661	17.114	8.77239	11.0656	90.7322	6.16903	2.05634	223.908	1.4589	20	0	-20	0	0	0
16.225	10716.7	10522	675.923	9.726	4.53661	17.114	8.7724	11.0658	90.7322	6.16903	2.05634	225.367	1.4589	20	0	-20	0	0	0
16.25	10716.7	10522	675.938	9.726	4.53661	17.114	8.77241	11.0661	90.7322	6.16903	2.05634	226.826	1.4589	20	0	-20	0	0	0
16.275	10716.8	10522.1	675.953	9.726	4.53661	17.114	8.77243	11.0663	90.7322	6.16903	2.05634	228.285	1.4589	20	0	-20	0	0	0
16.3	10716.8	10522.1	675.969	9.726	4.53661	17.114	8.77245	11.0666	90.7322	6.16903	2.05634	229.744	1.4589	20	0	-20	0	0	0
16.325	10716.8	10522.1	675.984	9.726	4.53661	17.114	8.77247	11.0668	90.7322	6.16903	2.05634	231.203	1.4589	20	0	-20	0	0	0
16.35	10716.9	10522.2	675.99	9.726	4.53661	17.114	8.77252	11.0669	90.7322	6.16903	2.05634	232.662	1.4589	20	0	-20	0	0	0
16.375	10716.9	10522.2	675.995	9.726	4.53661	17.114	8.77256	11.067	90.7322	6.16903	2.05634	234.121	1.4589	20	0	-20	0	0	0
16.4	10716.9	10522.2	675.999	9.726	4.53661	17.114	8.77259	11.0671	90.7322	6.16903	2.05634	235.58	1.4589	20	0	-20	0	0	0
16.425	10717	10522.3	676.004	9.726	4.53661	17.114	8.77262	11.0671	90.7322	6.16903	2.05634	237.038	1.4589	20	0	-20	0	0	0
16.45	10717	10522.3	676.008	9.726	4.53661	17.114	8.77265	11.0672	90.7322	6.16903	2.05634	238.497	1.4589	20	0	-20	0	0	0
16.475	10717.1	10522.4	676.012	9.726	4.53661	17.114	8.77268	11.0673	90.7322	6.16903	2.05634	239.956	1.4589	20	0	-20	0	0	0
