# Sensor: Sensor Rotor
# Record count: 2676
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:24:00
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
34.025	5174.19	6449.53	1029.81	7.661	7.94091	0.051	46.4795	83.2567	71.4682	7.83188	2.61063	122.844	1.14915	9	0	-9	0	0	0
34.05	5174.19	6449.54	1029.81	7.661	7.94091	0.051	46.4795	83.2567	71.4682	7.83188	2.61063	123.993	1.14915	9	0	-9	0	0	0
34.075	5174.2	6449.55	1029.81	7.661	7.94091	0.051	46.4796	83.2568	71.4682	7.83188	2.61063	125.142	1.14915	9	0	-9	0	0	0
34.1	5174.21	6449.56	1029.81	7.661	7.94091	0.051	46.4797	83.2568	71.4682	7.83188	2.61063	126.291	1.14915	9	0	-9	0	0	0
34.125	5174.22	6449.57	1029.81	7.661	7.94091	0.051	46.4797	83.2569	71.4682	7.83188	2.61063	127.441	1.14915	9	0	-9	0	0	0
34.15	5174.23	6449.58	1029.81	7.661	7.94091	0.051	46.4798	83.2569	71.4682	7.83188	2.61063	128.59	1.14915	9	0	-9	0	0	0
34.175	5174.23	6449.59	1029.81	7.661	7.94091	0.051	46.4799	83.257	71.4682	7.83188	2.61063	129.739	1.14915	9	0	-9	0	0	0
34.2	5174.24	6449.6	1029.82	7.661	7.94091	0.051	46.48	83.257	71.4682	7.83188	2.61063	130.888	1.14915	9	0	-9	0	0	0
34.225	5174.25	6449.61	1029.82	7.661	7.94091	0.051	46.4801	83.2571	71.4682	7.83188	2.61063	132.037	1.14915	9	0	-9	0	0	0
34.25	5174.26	6449.63	1029.82	7.661	7.94091	0.051	46.4802	83.2571	71.4682	7.83188	2.61063	133.186	1.14915	9	0	-9	0	0	0
34.275	5174.27	6449.64	1029.82	7.661	7.94091	0.051	46.4803	83.2572	71.4682	7.83188	2.61063	134.335	1.14915	9	0	-9	0	0	0
34.3	5174.29	6449.65	1029.82	7.661	7.94091	0.051	46.4804	83.2573	71.4682	7.83188	2.61063	135.485	1.14915	9	0	-9	0	0	0
34.325	5174.29	6449.66	1029.82	7.661	7.94091	0.051	46.4804	83.2573	71.4682	7.83188	2.61063	136.634	1.14915	9	0	-9	0	0	0
34.35	5174.29	6449.66	1029.82	7.661	7.94091	0.051	46.4804	83.2575	71.4682	7.83188	2.61063	137.783	1.14915	9	0	-9	0	0	0
34.375	5174.3	6449.67	1029.82	7.661	7.94091	0.051	46.4805	83.2577	71.4682	7.83188	2.61063	138.932	1.14915	9	0	-9	0	0	0
34.4	5174.3	6449.67	1029.83	7.661	7.94091	0.051	46.4805	83.2579	71.4682	7.83188	2.61063	140.081	1.14915	9	0	-9	0	0	0
34.425	5174.3	6449.67	1029.83	7.661	7.94091	0.051	46.4805	83.258	71.4682	7.83188	2.61063	141.23	1.14915	9	0	-9	0	0	0
34.45	5174.3	6449.67	1029.83	7.661	7.94091	0.051	46.4805	83.2582	71.4682	7.83188	2.61063	142.38	1.14915	9	0	-9	0	0	0
34.475	5174.31	6449.68	1029.83	7.661	7.94091	0.051	46.4805	83.2584	71.4682	7.83188	2.61063	143.529	1.14915	9	0	-9	0	0	0
34.5	5174.31	6449.68	1029.83	7.661	7.94091	0.051	46.4806	83.2585	71.4682	7.83188	2.61063	144.678	1.14915	9	0	-9	0	0	0
34.525	5174.31	6449.69	1029.84	7.661	7.94091	0.051	46.4806	83.2587	71.4682	7.83188	2.61063	145.827	1.14915	9	0	-9	0	0	0
34.55	5174.32	6449.69	1029.84	7.661	7.94091	0.051	46.4806	83.2589	71.4682	7.83188	2.61063	146.976	1.14915	9	0	-9	0	0	0
34.575	5174.32	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.259	71.4682	7.83188	2.61063	148.125	1.14915	9	0	-9	0	0	0
34.6	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4808	83.2591	71.4682	7.83188	2.61063	149.274	1.14915	9	0	-9	0	0	0
34.625	5174.34	6449.72	1029.84	7.661	7.94091	0.051	46.4808	83.2592	71.4682	7.83188	2.61063	150.424	1.14915	9	0	-9	0	0	0
34.65	5174.35	6449.73	1029.84	7.661	7.94091	0.051	46.4809	83.2592	71.4682	7.83188	2.61063	151.573	1.14915	9	0	-9	0	0	0
34.675	5174.36	6449.74	1029.84	7.661	7.94091	0.051	46.481	83.2593	71.4682	7.83188	2.61063	152.722	1.14915	9	0	-9	0	0	0
34.7	5174.36	6449.75	1029.84	7.661	7.94091	0.051	46.481	83.2594	71.4682	7.83188	2.61063	153.871	1.14915	9	0	-9	0	0	0
34.725	5174.36	6449.75	1029.84	7.661	7.94091	0.051	46.4811	83.2594	71.4682	7.83188	2.61063	155.02	1.14915	9	0	-9	0	0	0
34.75	5174.36	6449.75	1029.85	7.661	7.94091	0.051	46.4811	83.2594	71.4682	7.83188	2.61063	156.169	1.14915	9	0	-9	0	0	0
34.775	5174.36	6449.75	1029.84	7.661	7.94091	0.051	46.481	83.2594	71.4682	7.83188	2.61063	157.318	1.14915	9	0	-9	0	0	0
34.8	5174.37	6449.75	1029.84	7.661	7.94091	0.051	46.4811	83.2593	71.4682	7.83188	2.61063	158.468	1.14915	9	0	-9	0	0	0
34.825	5174.37	6449.76	1029.84	7.661	7.94091	0.051	46.4811	83.2592	71.4682	7.83188	2.61063	159.617	1.14915	9	0	-9	0	0	0
34.85	5174.37	6449.76	1029.84	7.661	7.94091	0.051	46.4811	83.2591	71.4682	7.83188	2.61063	160.766	1.14915	9	0	-9	0	0	0
34.875	5174.37	6449.76	1029.84	7.661	7.94091	0.051	46.4811	83.259	71.4682	7.83188	2.61063	161.915	1.14915	9	0	-9	0	0	0
34.9	5174.37	6449.76	1029.84	7.661	7.94091	0.051	46.4812	83.2589	71.4682	7.83188	2.61063	163.064	1.14915	9	0	-9	0	0	0
34.925	5174.37	6449.76	1029.84	7.661	7.94091	0.051	46.4812	83.2588	71.4682	7.83188	2.61063	164.213	1.14915	9	0	-9	0	0	0
34.95	5174.37	6449.76	1029.84	7.661	7.94091	0.051	46.4812	83.2587	71.4682	7.83188	2.61063	165.363	1.14915	9	0	-9	0	0	0
34.975	5174.38	6449.76	1029.83	7.661	7.94091	0.051	46.4812	83.2586	71.4682	7.83188	2.61063	166.512	1.14915	9	0	-9	0	0	0
35	5174.38	6449.76	1029.83	7.661	7.94091	0.051	46.4812	83.2585	71.4682	7.83188	2.61063	167.661	1.14915	9	0	-9	0	0	0
35.025	5174.37	6449.76	1029.83	7.661	7.94091	0.051	46.4811	83.2584	71.4682	7.83188	2.61063	168.81	1.14915	9	0	-9	0	0	0
35.05	5174.36	6449.74	1029.83	7.661	7.94091	0.051	46.481	83.2584	71.4682	7.83188	2.61063	169.959	1.14915	9	0	-9	0	0	0
35.075	5174.35	6449.73	1029.83	7.661	7.94091	0.051	46.4809	83.2584	71.4682	7.83188	2.61063	171.108	1.14915	9	0	-9	0	0	0
35.1	5174.34	6449.72	1029.83	7.661	7.94091	0.051	46.4808	83.2584	71.4682	7.83188	2.61063	172.257	1.14915	9	0	-9	0	0	0
35.125	5174.33	6449.71	1029.83	7.661	7.94091	0.051	46.4807	83.2583	71.4682	7.83188	2.61063	173.407	1.14915	9	0	-9	0	0	0
35.15	5174.32	6449.69	1029.83	7.661	7.94091	0.051	46.4807	83.2583	71.4682	7.83188	2.61063	174.556	1.14915	9	0	-9	0	0	0
35.175	5174.31	6449.68	1029.83	7.661	7.94091	0.051	46.4806	83.2583	71.4682	7.83188	2.61063	175.705	1.14915	9	0	-9	0	0	0
35.2	5174.3	6449.67	1029.83	7.661	7.94091	0.051	46.4805	83.2582	71.4682	7.83188	2.61063	176.854	1.14915	9	0	-9	0	0	0
35.225	5174.29	6449.66	1029.83	7.661	7.94091	0.051	46.4804	83.2582	71.4682	7.83188	2.61063	178.003	1.14915	9	0	-9	0	0	0
35.25	5174.28	6449.64	1029.83	7.661	7.94091	0.051	46.4803	83.2582	71.4682	7.83188	2.61063	179.152	1.14915	9	0	-9	0	0	0
35.275	5174.27	6449.63	1029.83	7.661	7.94091	0.051	46.4802	83.2581	71.4682	7.83188	2.61063	180.301	1.14915	9	0	-9	0	0	0
35.3	5174.26	6449.62	1029.83	7.661	7.94091	0.051	46.4801	83.2581	71.4682	7.83188	2.61063	181.451	1.14915	9	0	-9	0	0	0
35.325	5174.25	6449.6	1029.83	7.661	7.94091	0.051	46.48	83.258	71.4682	7.83188	2.61063	182.6	1.14915	9	0	-9	0	0	0
35.35	5174.24	6449.59	1029.83	7.661	7.94091	0.051	46.4799	83.258	71.4682	7.83188	2.61063	183.749	1.14915	9	0	-9	0	0	0
35.375	5174.23	6449.58	1029.83	7.661	7.94091	0.051	46.4798	83.2579	71.4682	7.83188	2.61063	184.898	1.14915	9	0	-9	0	0	0
35.4	5174.22	6449.57	1029.83	7.661	7.94091	0.051	46.4798	83.2579	71.4682	7.83188	2.61063	186.047	1.14915	9	0	-9	0	0	0
35.425	5174.21	6449.56	1029.83	7.661	7.94091	0.051	46.4797	83.2579	71.4682	7.83188	2.61063	187.196	1.14915	9	0	-9	0	0	0
35.45	5174.2	6449.55	1029.82	7.661	7.94091	0.051	46.4796	83.2578	71.4682	7.83188	2.61063	188.346	1.14915	9	0	-9	0	0	0
35.475	5174.2	6449.54	1029.82	7.661	7.94091	0.051	46.4796	83.2578	71.4682	7.83188	2.61063	189.495	1.14915	9	0	-9	0	0	0
35.5	5174.19	6449.53	1029.82	7.661	7.94091	0.051	46.4795	83.2577	71.4682	7.83188	2.61063	190.644	1.14915	9	0	-9	0	0	0
35.525	5174.18	6449.52	1029.82	7.661	7.94091	0.051	46.4794	83.2577	71.4682	7.83188	2.61063	191.793	1.14915	9	0	-9	0	0	0
35.55	5174.17	6449.51	1029.82	7.661	7.94091	0.051	46.4794	83.2576	71.4682	7.83188	2.61063	192.942	1.14915	9	0	-9	0	0	0
35.575	5174.17	6449.51	1029.82	7.661	7.94091	0.051	46.4793	83.2576	71.4682	7.83188	2.61063	194.091	1.14915	9	0	-9	0	0	0
35.6	5174.16	6449.5	1029.82	7.661	7.94091	0.051	46.4792	83.2575	71.4682	7.83188	2.61063	195.24	1.14915	9	0	-9	0	0	0
35.625	5174.16	6449.49	1029.82	7.661	7.94091	0.051	46.4792	83.2575	71.4682	7.83188	2.61063	196.39	1.14915	9	0	-9	0	0	0
35.65	5174.15	6449.49	1029.82	7.661	7.94091	0.051	46.4791	83.2575	71.4682	7.83188	2.61063	197.539	1.14915	9	0	-9	0	0	0
35.675	5174.15	6449.48	1029.82	7.661	7.94091	0.051	46.4791	83.2574	71.4682	7.83188	2.61063	198.688	1.14915	9	0	-9	0	0	0
35.7	5174.14	6449.47	1029.82	7.661	7.94091	0.051	46.4791	83.2574	71.4682	7.83188	2.61063	199.837	1.14915	9	0	-9	0	0	0
35.725	5174.14	6449.47	1029.82	7.661	7.94091	0.051	46.479	83.2573	71.4682	7.83188	2.61063	200.986	1.14915	9	0	-9	0	0	0
35.75	5174.13	6449.46	1029.82	7.661	7.94091	0.051	46.479	83.2573	71.4682	7.83188	2.61063	202.135	1.14915	9	0	-9	0	0	0
35.775	5174.12	6449.45	1029.82	7.661	7.94091	0.051	46.4789	83.2572	71.4682	7.83188	2.61063	203.284	1.14915	9	0	-9	0	0	0
35.8	5174.12	6449.44	1029.82	7.661	7.94091	0.051	46.4788	83.2572	71.4682	7.83188	2.61063	204.434	1.14915	9	0	-9	0	0	0
35.825	5174.11	6449.44	1029.82	7.661	7.94091	0.051	46.4788	83.2572	71.4682	7.83188	2.61063	205.583	1.14915	9	0	-9	0	0	0
35.85	5174.11	6449.43	1029.82	7.661	7.94091	0.051	46.4787	83.2571	71.4682	7.83188	2.61063	206.732	1.14915	9	0	-9	0	0	0
35.875	5174.1	6449.42	1029.82	7.661	7.94091	0.051	46.4787	83.2571	71.4682	7.83188	2.61063	207.881	1.14915	9	0	-9	0	0	0
35.9	5174.1	6449.42	1029.82	7.661	7.94091	0.051	46.4787	83.2571	71.4682	7.83188	2.61063	209.03	1.14915	9	0	-9	0	0	0
35.925	5174.09	6449.41	1029.82	7.661	7.94091	0.051	46.4786	83.257	71.4682	7.83188	2.61063	210.179	1.14915	9	0	-9	0	0	0
35.95	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.257	71.4682	7.83188	2.61063	211.329	1.14915	9	0	-9	0	0	0
35.975	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.257	71.4682	7.83188	2.61063	212.478	1.14915	9	0	-9	0	0	0
36	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2569	71.4682	7.83188	2.61063	213.627	1.14915	9	0	-9	0	0	0
36.025	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2569	71.4682	7.83188	2.61063	214.776	1.14915	9	0	-9	0	0	0
36.05	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2569	71.4682	7.83188	2.61063	215.925	1.14915	9	0	-9	0	0	0
36.075	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2569	71.4682	7.83188	2.61063	217.074	1.14915	9	0	-9	0	0	0
36.1	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	218.223	1.14915	9	0	-9	0	0	0
36.125	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	219.373	1.14915	9	0	-9	0	0	0
36.15	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	220.522	1.14915	9	0	-9	0	0	0
36.175	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	221.671	1.14915	9	0	-9	0	0	0
36.2	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	222.82	1.14915	9	0	-9	0	0	0
36.225	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	223.969	1.14915	9	0	-9	0	0	0
36.25	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	225.118	1.14915	9	0	-9	0	0	0
36.275	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	226.267	1.14915	9	0	-9	0	0	0
36.3	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2568	71.4682	7.83188	2.61063	227.417	1.14915	9	0	-9	0	0	0
36.325	5174.09	6449.4	1029.81	7.661	7.94091	0.051	46.4786	83.2568	71.4682	7.83188	2.61063	228.566	1.14915	9	0	-9	0	0	0
36.35	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2568	71.4682	7.83188	2.61063	229.715	1.14915	9	0	-9	0	0	0
36.375	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2568	71.4682	7.83188	2.61063	230.864	1.14915	9	0	-9	0	0	0
36.4	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2568	71.4682	7.83188	2.61063	232.013	1.14915	9	0	-9	0	0	0
36.425	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4787	83.2568	71.4682	7.83188	2.61063	233.162	1.14915	9	0	-9	0	0	0
36.45	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4787	83.2568	71.4682	7.83188	2.61063	234.312	1.14915	9	0	-9	0	0	0
36.475	5174.1	6449.43	1029.81	7.661	7.94091	0.051	46.4787	83.2568	71.4682	7.83188	2.61063	235.461	1.14915	9	0	-9	0	0	0
36.5	5174.11	6449.43	1029.81	7.661	7.94091	0.051	46.4788	83.2568	71.4682	7.83188	2.61063	236.61	1.14915	9	0	-9	0	0	0
36.525	5174.11	6449.44	1029.81	7.661	7.94091	0.051	46.4788	83.2569	71.4682	7.83188	2.61063	237.759	1.14915	9	0	-9	0	0	0
36.55	5174.12	6449.44	1029.81	7.661	7.94091	0.051	46.4789	83.2569	71.4682	7.83188	2.61063	238.908	1.14915	9	0	-9	0	0	0
36.575	5174.12	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2569	71.4682	7.83188	2.61063	240.057	1.14915	9	0	-9	0	0	0
36.6	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.4789	83.2569	71.4682	7.83188	2.61063	241.206	1.14915	9	0	-9	0	0	0
36.625	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.479	83.2569	71.4682	7.83188	2.61063	242.356	1.14915	9	0	-9	0	0	0
36.65	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.479	83.2569	71.4682	7.83188	2.61063	243.505	1.14915	9	0	-9	0	0	0
36.675	5174.15	6449.48	1029.81	7.661	7.94091	0.051	46.4791	83.257	71.4682	7.83188	2.61063	244.654	1.14915	9	0	-9	0	0	0
36.7	5174.15	6449.49	1029.81	7.661	7.94091	0.051	46.4792	83.257	71.4682	7.83188	2.61063	245.803	1.14915	9	0	-9	0	0	0
36.725	5174.16	6449.5	1029.82	7.661	7.94091	0.051	46.4793	83.257	71.4682	7.83188	2.61063	246.952	1.14915	9	0	-9	0	0	0
36.75	5174.17	6449.51	1029.82	7.661	7.94091	0.051	46.4793	83.2571	71.4682	7.83188	2.61063	248.101	1.14915	9	0	-9	0	0	0
36.775	5174.18	6449.52	1029.82	7.661	7.94091	0.051	46.4794	83.2571	71.4682	7.83188	2.61063	249.25	1.14915	9	0	-9	0	0	0
36.8	5174.19	6449.53	1029.82	7.661	7.94091	0.051	46.4795	83.2571	71.4682	7.83188	2.61063	250.4	1.14915	9	0	-9	0	0	0
36.825	5174.2	6449.55	1029.82	7.661	7.94091	0.051	46.4796	83.2572	71.4682	7.83188	2.61063	251.549	1.14915	9	0	-9	0	0	0
36.85	5174.21	6449.56	1029.82	7.661	7.94091	0.051	46.4797	83.2572	71.4682	7.83188	2.61063	252.698	1.14915	9	0	-9	0	0	0
36.875	5174.22	6449.57	1029.82	7.661	7.94091	0.051	46.4798	83.2573	71.4682	7.83188	2.61063	253.847	1.14915	9	0	-9	0	0	0
36.9	5174.23	6449.59	1029.82	7.661	7.94091	0.051	46.4799	83.2573	71.4682	7.83188	2.61063	254.996	1.14915	9	0	-9	0	0	0
36.925	5174.24	6449.6	1029.82	7.661	7.94091	0.051	46.48	83.2574	71.4682	7.83188	2.61063	256.145	1.14915	9	0	-9	0	0	0
36.95	5174.25	6449.61	1029.82	7.661	7.94091	0.051	46.48	83.2575	71.4682	7.83188	2.61063	257.295	1.14915	9	0	-9	0	0	0
36.975	5174.25	6449.61	1029.82	7.661	7.94091	0.051	46.48	83.2576	71.4682	7.83188	2.61063	258.444	1.14915	9	0	-9	0	0	0
37	5174.25	6449.61	1029.82	7.661	7.94091	0.051	46.4801	83.2578	71.4682	7.83188	2.61063	259.593	1.14915	9	0	-9	0	0	0
37.025	5174.26	6449.61	1029.83	7.661	7.94091	0.051	46.4801	83.2579	71.4682	7.83188	2.61063	260.742	1.14915	9	0	-9	0	0	0
37.05	5174.26	6449.62	1029.83	7.661	7.94091	0.051	46.4801	83.2581	71.4682	7.83188	2.61063	261.891	1.14915	9	0	-9	0	0	0
37.075	5174.26	6449.62	1029.83	7.661	7.94091	0.051	46.4801	83.2583	71.4682	7.83188	2.61063	263.04	1.14915	9	0	-9	0	0	0
37.1	5174.26	6449.63	1029.83	7.661	7.94091	0.051	46.4802	83.2584	71.4682	7.83188	2.61063	264.189	1.14915	9	0	-9	0	0	0
37.125	5174.27	6449.63	1029.83	7.661	7.94091	0.051	46.4802	83.2586	71.4682	7.83188	2.61063	265.339	1.14915	9	0	-9	0	0	0
37.15	5174.27	6449.64	1029.84	7.661	7.94091	0.051	46.4802	83.2587	71.4682	7.83188	2.61063	266.488	1.14915	9	0	-9	0	0	0
37.175	5174.28	6449.64	1029.84	7.661	7.94091	0.051	46.4803	83.2589	71.4682	7.83188	2.61063	267.637	1.14915	9	0	-9	0	0	0
37.2	5174.28	6449.65	1029.84	7.661	7.94091	0.051	46.4803	83.259	71.4682	7.83188	2.61063	268.786	1.14915	9	0	-9	0	0	0
37.225	5174.29	6449.66	1029.84	7.661	7.94091	0.051	46.4804	83.259	71.4682	7.83188	2.61063	269.935	1.14915	9	0	-9	0	0	0
37.25	5174.3	6449.67	1029.84	7.661	7.94091	0.051	46.4805	83.2591	71.4682	7.83188	2.61063	271.084	1.14915	9	0	-9	0	0	0
37.275	5174.31	6449.69	1029.84	7.661	7.94091	0.051	46.4806	83.2592	71.4682	7.83188	2.61063	272.233	1.14915	9	0	-9	0	0	0
37.3	5174.32	6449.69	1029.84	7.661	7.94091	0.051	46.4806	83.2592	71.4682	7.83188	2.61063	273.383	1.14915	9	0	-9	0	0	0
37.325	5174.32	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.2592	71.4682	7.83188	2.61063	274.532	1.14915	9	0	-9	0	0	0
37.35	5174.32	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.2592	71.4682	7.83188	2.61063	275.681	1.14915	9	0	-9	0	0	0
37.375	5174.32	6449.69	1029.84	7.661	7.94091	0.051	46.4807	83.2592	71.4682	7.83188	2.61063	276.83	1.14915	9	0	-9	0	0	0
37.4	5174.32	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.2591	71.4682	7.83188	2.61063	277.979	1.14915	9	0	-9	0	0	0
37.425	5174.32	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.259	71.4682	7.83188	2.61063	279.128	1.14915	9	0	-9	0	0	0
37.45	5174.33	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.2589	71.4682	7.83188	2.61063	280.278	1.14915	9	0	-9	0	0	0
37.475	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4807	83.2588	71.4682	7.83188	2.61063	281.427	1.14915	9	0	-9	0	0	0
37.5	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4808	83.2587	71.4682	7.83188	2.61063	282.576	1.14915	9	0	-9	0	0	0
37.525	5174.33	6449.71	1029.83	7.661	7.94091	0.051	46.4808	83.2586	71.4682	7.83188	2.61063	283.725	1.14915	9	0	-9	0	0	0
37.55	5174.33	6449.71	1029.83	7.661	7.94091	0.051	46.4808	83.2584	71.4682	7.83188	2.61063	284.874	1.14915	9	0	-9	0	0	0
37.575	5174.33	6449.71	1029.83	7.661	7.94091	0.051	46.4808	83.2583	71.4682	7.83188	2.61063	286.023	1.14915	9	0	-9	0	0	0
37.6	5174.34	6449.71	1029.83	7.661	7.94091	0.051	46.4808	83.2582	71.4682	7.83188	2.61063	287.172	1.14915	9	0	-9	0	0	0
37.625	5174.33	6449.71	1029.83	7.661	7.94091	0.051	46.4808	83.2581	71.4682	7.83188	2.61063	288.322	1.14915	9	0	-9	0	0	0
37.65	5174.32	6449.7	1029.83	7.661	7.94091	0.051	46.4807	83.258	71.4682	7.83188	2.61063	289.471	1.14915	9	0	-9	0	0	0
37.675	5174.31	6449.69	1029.83	7.661	7.94091	0.051	46.4806	83.258	71.4682	7.83188	2.61063	290.62	1.14915	9	0	-9	0	0	0
37.7	5174.31	6449.68	1029.83	7.661	7.94091	0.051	46.4805	83.258	71.4682	7.83188	2.61063	291.769	1.14915	9	0	-9	0	0	0
37.725	5174.3	6449.67	1029.83	7.661	7.94091	0.051	46.4804	83.2579	71.4682	7.83188	2.61063	292.918	1.14915	9	0	-9	0	0	0
37.75	5174.29	6449.65	1029.83	7.661	7.94091	0.051	46.4804	83.2579	71.4682	7.83188	2.61063	294.067	1.14915	9	0	-9	0	0	0
37.775	5174.28	6449.64	1029.83	7.661	7.94091	0.051	46.4803	83.2579	71.4682	7.83188	2.61063	295.216	1.14915	9	0	-9	0	0	0
37.8	5174.27	6449.63	1029.82	7.661	7.94091	0.051	46.4802	83.2578	71.4682	7.83188	2.61063	296.366	1.14915	9	0	-9	0	0	0
37.825	5174.26	6449.62	1029.82	7.661	7.94091	0.051	46.4801	83.2578	71.4682	7.83188	2.61063	297.515	1.14915	9	0	-9	0	0	0
37.85	5174.25	6449.6	1029.82	7.661	7.94091	0.051	46.48	83.2577	71.4682	7.83188	2.61063	298.664	1.14915	9	0	-9	0	0	0
37.875	5174.24	6449.59	1029.82	7.661	7.94091	0.051	46.4799	83.2577	71.4682	7.83188	2.61063	299.813	1.14915	9	0	-9	0	0	0
37.9	5174.23	6449.58	1029.82	7.661	7.94091	0.051	46.4798	83.2576	71.4682	7.83188	2.61063	300.962	1.14915	9	0	-9	0	0	0
37.925	5174.22	6449.57	1029.82	7.661	7.94091	0.051	46.4798	83.2575	71.4682	7.83188	2.61063	302.111	1.14915	9	0	-9	0	0	0
37.95	5174.21	6449.56	1029.82	7.661	7.94091	0.051	46.4797	83.2575	71.4682	7.83188	2.61063	303.261	1.14915	9	0	-9	0	0	0
37.975	5174.2	6449.55	1029.82	7.661	7.94091	0.051	46.4796	83.2574	71.4682	7.83188	2.61063	304.41	1.14915	9	0	-9	0	0	0
38	5174.19	6449.54	1029.82	7.661	7.94091	0.051	46.4795	83.2574	71.4682	7.83188	2.61063	305.559	1.14915	9	0	-9	0	0	0
38.025	5174.18	6449.53	1029.82	7.661	7.94091	0.051	46.4794	83.2573	71.4682	7.83188	2.61063	306.708	1.14915	9	0	-9	0	0	0
38.05	5174.18	6449.52	1029.82	7.661	7.94091	0.051	46.4794	83.2573	71.4682	7.83188	2.61063	307.857	1.14915	9	0	-9	0	0	0
38.075	5174.17	6449.51	1029.82	7.661	7.94091	0.051	46.4793	83.2572	71.4682	7.83188	2.61063	309.006	1.14915	9	0	-9	0	0	0
38.1	5174.16	6449.5	1029.82	7.661	7.94091	0.051	46.4793	83.2572	71.4682	7.83188	2.61063	310.155	1.14915	9	0	-9	0	0	0
38.125	5174.16	6449.49	1029.82	7.661	7.94091	0.051	46.4792	83.2571	71.4682	7.83188	2.61063	311.305	1.14915	9	0	-9	0	0	0
38.15	5174.15	6449.48	1029.82	7.661	7.94091	0.051	46.4791	83.2571	71.4682	7.83188	2.61063	312.454	1.14915	9	0	-9	0	0	0
38.175	5174.14	6449.48	1029.82	7.661	7.94091	0.051	46.4791	83.257	71.4682	7.83188	2.61063	313.603	1.14915	9	0	-9	0	0	0
38.2	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.479	83.257	71.4682	7.83188	2.61063	314.752	1.14915	9	0	-9	0	0	0
38.225	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.479	83.2569	71.4682	7.83188	2.61063	315.901	1.14915	9	0	-9	0	0	0
38.25	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.479	83.2569	71.4682	7.83188	2.61063	317.05	1.14915	9	0	-9	0	0	0
38.275	5174.12	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2568	71.4682	7.83188	2.61063	318.199	1.14915	9	0	-9	0	0	0
38.3	5174.12	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2568	71.4682	7.83188	2.61063	319.349	1.14915	9	0	-9	0	0	0
