# Sensor: Sensor Rotor
# Record count: 3006
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:16:54
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
37.45	9447.05	9635.02	1538.32	9.363	7.94053	0.051	46.4799	83.2546	87.3459	6.4082	2.13607	302.462	1.40445	11	0	-11	0	0	0
37.475	9447.03	9635	1538.32	9.363	7.94053	0.051	46.4798	83.2545	87.3459	6.4082	2.13607	303.866	1.40445	11	0	-11	0	0	0
37.5	9447.01	9634.98	1538.32	9.363	7.94053	0.051	46.4797	83.2545	87.3459	6.4082	2.13607	305.271	1.40445	11	0	-11	0	0	0
37.525	9446.99	9634.96	1538.32	9.363	7.94053	0.051	46.4796	83.2544	87.3459	6.4082	2.13607	306.675	1.40445	11	0	-11	0	0	0
37.55	9446.98	9634.94	1538.32	9.363	7.94053	0.051	46.4795	83.2543	87.3459	6.4082	2.13607	308.079	1.40445	11	0	-11	0	0	0
37.575	9446.96	9634.93	1538.32	9.363	7.94053	0.051	46.4794	83.2543	87.3459	6.4082	2.13607	309.484	1.40445	11	0	-11	0	0	0
37.6	9446.95	9634.91	1538.31	9.363	7.94053	0.051	46.4793	83.2542	87.3459	6.4082	2.13607	310.888	1.40445	11	0	-11	0	0	0
37.625	9446.93	9634.9	1538.31	9.363	7.94053	0.051	46.4793	83.2541	87.3459	6.4082	2.13607	312.293	1.40445	11	0	-11	0	0	0
37.65	9446.92	9634.89	1538.31	9.363	7.94053	0.051	46.4792	83.2541	87.3459	6.4082	2.13607	313.697	1.40445	11	0	-11	0	0	0
37.675	9446.91	9634.87	1538.31	9.363	7.94053	0.051	46.4792	83.254	87.3459	6.4082	2.13607	315.102	1.40445	11	0	-11	0	0	0
37.7	9446.9	9634.86	1538.31	9.363	7.94053	0.051	46.4791	83.254	87.3459	6.4082	2.13607	316.506	1.40445	11	0	-11	0	0	0
37.725	9446.89	9634.85	1538.31	9.363	7.94053	0.051	46.479	83.2539	87.3459	6.4082	2.13607	317.911	1.40445	11	0	-11	0	0	0
37.75	9446.88	9634.84	1538.31	9.363	7.94053	0.051	46.479	83.2539	87.3459	6.4082	2.13607	319.315	1.40445	11	0	-11	0	0	0
37.775	9446.86	9634.83	1538.31	9.363	7.94053	0.051	46.4789	83.2538	87.3459	6.4082	2.13607	320.719	1.40445	11	0	-11	0	0	0
37.8	9446.85	9634.82	1538.31	9.363	7.94053	0.051	46.4789	83.2537	87.3459	6.4082	2.13607	322.124	1.40445	11	0	-11	0	0	0
37.825	9446.84	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2537	87.3459	6.4082	2.13607	323.528	1.40445	11	0	-11	0	0	0
37.85	9446.82	9634.79	1538.3	9.363	7.94053	0.051	46.4787	83.2536	87.3459	6.4082	2.13607	324.933	1.40445	11	0	-11	0	0	0
37.875	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2536	87.3459	6.4082	2.13607	326.337	1.40445	11	0	-11	0	0	0
37.9	9446.81	9634.77	1538.3	9.363	7.94053	0.051	46.4787	83.2535	87.3459	6.4082	2.13607	327.742	1.40445	11	0	-11	0	0	0
37.925	9446.8	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2535	87.3459	6.4082	2.13607	329.146	1.40445	11	0	-11	0	0	0
37.95	9446.79	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	330.551	1.40445	11	0	-11	0	0	0
37.975	9446.79	9634.75	1538.3	9.363	7.94053	0.051	46.4785	83.2534	87.3459	6.4082	2.13607	331.955	1.40445	11	0	-11	0	0	0
38	9446.78	9634.74	1538.3	9.363	7.94053	0.051	46.4785	83.2533	87.3459	6.4082	2.13607	333.36	1.40445	11	0	-11	0	0	0
38.025	9446.78	9634.74	1538.3	9.363	7.94053	0.051	46.4785	83.2533	87.3459	6.4082	2.13607	334.764	1.40445	11	0	-11	0	0	0
38.05	9446.77	9634.74	1538.3	9.363	7.94053	0.051	46.4785	83.2533	87.3459	6.4082	2.13607	336.168	1.40445	11	0	-11	0	0	0
38.075	9446.77	9634.73	1538.3	9.363	7.94053	0.051	46.4785	83.2532	87.3459	6.4082	2.13607	337.573	1.40445	11	0	-11	0	0	0
38.1	9446.77	9634.73	1538.3	9.363	7.94053	0.051	46.4785	83.2532	87.3459	6.4082	2.13607	338.977	1.40445	11	0	-11	0	0	0
38.125	9446.77	9634.73	1538.3	9.363	7.94053	0.051	46.4785	83.2532	87.3459	6.4082	2.13607	340.382	1.40445	11	0	-11	0	0	0
38.15	9446.78	9634.74	1538.3	9.363	7.94053	0.051	46.4785	83.2532	87.3459	6.4082	2.13607	341.786	1.40445	11	0	-11	0	0	0
38.175	9446.78	9634.75	1538.3	9.363	7.94053	0.051	46.4785	83.2532	87.3459	6.4082	2.13607	343.191	1.40445	11	0	-11	0	0	0
38.2	9446.79	9634.75	1538.3	9.363	7.94053	0.051	46.4786	83.2532	87.3459	6.4082	2.13607	344.595	1.40445	11	0	-11	0	0	0
38.225	9446.79	9634.75	1538.3	9.363	7.94053	0.051	46.4786	83.2532	87.3459	6.4082	2.13607	346	1.40445	11	0	-11	0	0	0
38.25	9446.79	9634.76	1538.29	9.363	7.94053	0.051	46.4786	83.2532	87.3459	6.4082	2.13607	347.404	1.40445	11	0	-11	0	0	0
38.275	9446.8	9634.76	1538.29	9.363	7.94053	0.051	46.4786	83.2532	87.3459	6.4082	2.13607	348.808	1.40445	11	0	-11	0	0	0
38.3	9446.81	9634.77	1538.29	9.363	7.94053	0.051	46.4787	83.2532	87.3459	6.4082	2.13607	350.213	1.40445	11	0	-11	0	0	0
38.325	9446.81	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2532	87.3459	6.4082	2.13607	351.617	1.40445	11	0	-11	0	0	0
38.35	9446.82	9634.79	1538.3	9.363	7.94053	0.051	46.4787	83.2532	87.3459	6.4082	2.13607	353.022	1.40445	11	0	-11	0	0	0
38.375	9446.83	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2532	87.3459	6.4082	2.13607	354.426	1.40445	11	0	-11	0	0	0
38.4	9446.84	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2532	87.3459	6.4082	2.13607	355.831	1.40445	11	0	-11	0	0	0
38.425	9446.86	9634.82	1538.3	9.363	7.94053	0.051	46.4789	83.2533	87.3459	6.4082	2.13607	357.235	1.40445	11	0	-11	0	0	0
38.45	9446.87	9634.83	1538.3	9.363	7.94053	0.051	46.479	83.2533	87.3459	6.4082	2.13607	358.64	1.40445	11	0	-11	0	0	0
38.475	9446.88	9634.85	1538.3	9.363	7.94053	0.051	46.479	83.2533	87.3459	6.4082	2.13607	0.0441	1.40445	11	0	-11	0	0	0
38.5	9446.89	9634.86	1538.3	9.363	7.94053	0.051	46.4791	83.2533	87.3459	6.4082	2.13607	1.44855	1.40445	11	0	-11	0	0	0
38.525	9446.91	9634.87	1538.3	9.363	7.94053	0.051	46.4791	83.2533	87.3459	6.4082	2.13607	2.853	1.40445	11	0	-11	0	0	0
38.55	9446.92	9634.89	1538.3	9.363	7.94053	0.051	46.4792	83.2534	87.3459	6.4082	2.13607	4.25745	1.40445	11	0	-11	0	0	0
38.575	9446.94	9634.91	1538.3	9.363	7.94053	0.051	46.4793	83.2534	87.3459	6.4082	2.13607	5.6619	1.40445	11	0	-11	0	0	0
38.6	9446.96	9634.93	1538.3	9.363	7.94053	0.051	46.4794	83.2535	87.3459	6.4082	2.13607	7.06635	1.40445	11	0	-11	0	0	0
38.625	9446.99	9634.95	1538.3	9.363	7.94053	0.051	46.4795	83.2535	87.3459	6.4082	2.13607	8.4708	1.40445	11	0	-11	0	0	0
38.65	9447.01	9634.98	1538.3	9.363	7.94053	0.051	46.4796	83.2536	87.3459	6.4082	2.13607	9.87525	1.40445	11	0	-11	0	0	0
38.675	9447.03	9635	1538.3	9.363	7.94053	0.051	46.4798	83.2536	87.3459	6.4082	2.13607	11.2797	1.40445	11	0	-11	0	0	0
38.7	9447.06	9635.03	1538.3	9.363	7.94053	0.051	46.4799	83.2537	87.3459	6.4082	2.13607	12.6841	1.40445	11	0	-11	0	0	0
38.725	9447.08	9635.05	1538.31	9.363	7.94053	0.051	46.48	83.2538	87.3459	6.4082	2.13607	14.0886	1.40445	11	0	-11	0	0	0
38.75	9447.11	9635.08	1538.31	9.363	7.94053	0.051	46.4801	83.2538	87.3459	6.4082	2.13607	15.493	1.40445	11	0	-11	0	0	0
38.775	9447.13	9635.1	1538.31	9.363	7.94053	0.051	46.4802	83.254	87.3459	6.4082	2.13607	16.8975	1.40445	11	0	-11	0	0	0
38.8	9447.13	9635.1	1538.31	9.363	7.94053	0.051	46.4803	83.2542	87.3459	6.4082	2.13607	18.3019	1.40445	11	0	-11	0	0	0
38.825	9447.14	9635.11	1538.32	9.363	7.94053	0.051	46.4803	83.2544	87.3459	6.4082	2.13607	19.7064	1.40445	11	0	-11	0	0	0
38.85	9447.15	9635.12	1538.32	9.363	7.94053	0.051	46.4803	83.2546	87.3459	6.4082	2.13607	21.1108	1.40445	11	0	-11	0	0	0
38.875	9447.15	9635.13	1538.32	9.363	7.94053	0.051	46.4804	83.2548	87.3459	6.4082	2.13607	22.5153	1.40445	11	0	-11	0	0	0
38.9	9447.16	9635.13	1538.33	9.363	7.94053	0.051	46.4804	83.255	87.3459	6.4082	2.13607	23.9197	1.40445	11	0	-11	0	0	0
38.925	9447.17	9635.14	1538.33	9.363	7.94053	0.051	46.4805	83.2552	87.3459	6.4082	2.13607	25.3242	1.40445	11	0	-11	0	0	0
38.95	9447.18	9635.15	1538.34	9.363	7.94053	0.051	46.4805	83.2554	87.3459	6.4082	2.13607	26.7286	1.40445	11	0	-11	0	0	0
38.975	9447.2	9635.17	1538.34	9.363	7.94053	0.051	46.4806	83.2555	87.3459	6.4082	2.13607	28.1331	1.40445	11	0	-11	0	0	0
39	9447.22	9635.19	1538.34	9.363	7.94053	0.051	46.4807	83.2556	87.3459	6.4082	2.13607	29.5375	1.40445	11	0	-11	0	0	0
39.025	9447.24	9635.22	1538.34	9.363	7.94053	0.051	46.4808	83.2557	87.3459	6.4082	2.13607	30.942	1.40445	11	0	-11	0	0	0
39.05	9447.27	9635.24	1538.34	9.363	7.94053	0.051	46.4809	83.2558	87.3459	6.4082	2.13607	32.3464	1.40445	11	0	-11	0	0	0
39.075	9447.28	9635.25	1538.34	9.363	7.94053	0.051	46.481	83.2559	87.3459	6.4082	2.13607	33.7509	1.40445	11	0	-11	0	0	0
39.1	9447.28	9635.26	1538.35	9.363	7.94053	0.051	46.481	83.2559	87.3459	6.4082	2.13607	35.1553	1.40445	11	0	-11	0	0	0
39.125	9447.28	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.2559	87.3459	6.4082	2.13607	36.5598	1.40445	11	0	-11	0	0	0
39.15	9447.28	9635.26	1538.34	9.363	7.94053	0.051	46.481	83.2558	87.3459	6.4082	2.13607	37.9642	1.40445	11	0	-11	0	0	0
39.175	9447.29	9635.26	1538.34	9.363	7.94053	0.051	46.481	83.2557	87.3459	6.4082	2.13607	39.3687	1.40445	11	0	-11	0	0	0
39.2	9447.3	9635.27	1538.34	9.363	7.94053	0.051	46.4811	83.2556	87.3459	6.4082	2.13607	40.7731	1.40445	11	0	-11	0	0	0
39.225	9447.31	9635.28	1538.34	9.363	7.94053	0.051	46.4811	83.2555	87.3459	6.4082	2.13607	42.1776	1.40445	11	0	-11	0	0	0
39.25	9447.31	9635.28	1538.33	9.363	7.94053	0.051	46.4811	83.2553	87.3459	6.4082	2.13607	43.582	1.40445	11	0	-11	0	0	0
39.275	9447.31	9635.29	1538.33	9.363	7.94053	0.051	46.4811	83.2552	87.3459	6.4082	2.13607	44.9865	1.40445	11	0	-11	0	0	0
39.3	9447.32	9635.29	1538.33	9.363	7.94053	0.051	46.4812	83.2551	87.3459	6.4082	2.13607	46.3909	1.40445	11	0	-11	0	0	0
39.325	9447.32	9635.29	1538.33	9.363	7.94053	0.051	46.4812	83.2549	87.3459	6.4082	2.13607	47.7954	1.40445	11	0	-11	0	0	0
39.35	9447.3	9635.27	1538.33	9.363	7.94053	0.051	46.4811	83.2549	87.3459	6.4082	2.13607	49.1998	1.40445	11	0	-11	0	0	0
39.375	9447.28	9635.25	1538.33	9.363	7.94053	0.051	46.481	83.2549	87.3459	6.4082	2.13607	50.6043	1.40445	11	0	-11	0	0	0
39.4	9447.26	9635.23	1538.33	9.363	7.94053	0.051	46.4809	83.2548	87.3459	6.4082	2.13607	52.0087	1.40445	11	0	-11	0	0	0
39.425	9447.24	9635.21	1538.32	9.363	7.94053	0.051	46.4808	83.2548	87.3459	6.4082	2.13607	53.4132	1.40445	11	0	-11	0	0	0
39.45	9447.22	9635.19	1538.32	9.363	7.94053	0.051	46.4807	83.2547	87.3459	6.4082	2.13607	54.8176	1.40445	11	0	-11	0	0	0
39.475	9447.2	9635.17	1538.32	9.363	7.94053	0.051	46.4806	83.2547	87.3459	6.4082	2.13607	56.2221	1.40445	11	0	-11	0	0	0
39.5	9447.17	9635.15	1538.32	9.363	7.94053	0.051	46.4805	83.2547	87.3459	6.4082	2.13607	57.6265	1.40445	11	0	-11	0	0	0
39.525	9447.15	9635.12	1538.32	9.363	7.94053	0.051	46.4804	83.2546	87.3459	6.4082	2.13607	59.031	1.40445	11	0	-11	0	0	0
39.55	9447.13	9635.1	1538.32	9.363	7.94053	0.051	46.4803	83.2546	87.3459	6.4082	2.13607	60.4354	1.40445	11	0	-11	0	0	0
39.575	9447.11	9635.08	1538.32	9.363	7.94053	0.051	46.4802	83.2545	87.3459	6.4082	2.13607	61.8399	1.40445	11	0	-11	0	0	0
39.6	9447.09	9635.06	1538.32	9.363	7.94053	0.051	46.4801	83.2545	87.3459	6.4082	2.13607	63.2443	1.40445	11	0	-11	0	0	0
39.625	9447.07	9635.04	1538.32	9.363	7.94053	0.051	46.4799	83.2544	87.3459	6.4082	2.13607	64.6488	1.40445	11	0	-11	0	0	0
39.65	9447.05	9635.02	1538.32	9.363	7.94053	0.051	46.4799	83.2544	87.3459	6.4082	2.13607	66.0532	1.40445	11	0	-11	0	0	0
39.675	9447.03	9635	1538.32	9.363	7.94053	0.051	46.4798	83.2543	87.3459	6.4082	2.13607	67.4577	1.40445	11	0	-11	0	0	0
39.7	9447.02	9634.99	1538.31	9.363	7.94053	0.051	46.4797	83.2542	87.3459	6.4082	2.13607	68.8621	1.40445	11	0	-11	0	0	0
39.725	9447	9634.97	1538.31	9.363	7.94053	0.051	46.4796	83.2542	87.3459	6.4082	2.13607	70.2666	1.40445	11	0	-11	0	0	0
39.75	9446.99	9634.96	1538.31	9.363	7.94053	0.051	46.4795	83.2541	87.3459	6.4082	2.13607	71.671	1.40445	11	0	-11	0	0	0
39.775	9446.97	9634.94	1538.31	9.363	7.94053	0.051	46.4795	83.2541	87.3459	6.4082	2.13607	73.0755	1.40445	11	0	-11	0	0	0
39.8	9446.96	9634.93	1538.31	9.363	7.94053	0.051	46.4794	83.254	87.3459	6.4082	2.13607	74.4799	1.40445	11	0	-11	0	0	0
39.825	9446.95	9634.92	1538.31	9.363	7.94053	0.051	46.4794	83.254	87.3459	6.4082	2.13607	75.8844	1.40445	11	0	-11	0	0	0
39.85	9446.94	9634.91	1538.31	9.363	7.94053	0.051	46.4793	83.2539	87.3459	6.4082	2.13607	77.2888	1.40445	11	0	-11	0	0	0
39.875	9446.93	9634.9	1538.31	9.363	7.94053	0.051	46.4793	83.2539	87.3459	6.4082	2.13607	78.6933	1.40445	11	0	-11	0	0	0
39.9	9446.92	9634.89	1538.31	9.363	7.94053	0.051	46.4792	83.2538	87.3459	6.4082	2.13607	80.0977	1.40445	11	0	-11	0	0	0
39.925	9446.91	9634.87	1538.31	9.363	7.94053	0.051	46.4792	83.2538	87.3459	6.4082	2.13607	81.5022	1.40445	11	0	-11	0	0	0
39.95	9446.89	9634.86	1538.31	9.363	7.94053	0.051	46.4791	83.2537	87.3459	6.4082	2.13607	82.9066	1.40445	11	0	-11	0	0	0
39.975	9446.88	9634.85	1538.3	9.363	7.94053	0.051	46.479	83.2537	87.3459	6.4082	2.13607	84.3111	1.40445	11	0	-11	0	0	0
40	9446.87	9634.84	1538.3	9.363	7.94053	0.051	46.479	83.2536	87.3459	6.4082	2.13607	85.7155	1.40445	11	0	-11	0	0	0
40.025	9446.86	9634.83	1538.3	9.363	7.94053	0.051	46.4789	83.2536	87.3459	6.4082	2.13607	87.12	1.40445	11	0	-11	0	0	0
40.05	9446.85	9634.82	1538.3	9.363	7.94053	0.051	46.4789	83.2536	87.3459	6.4082	2.13607	88.5244	1.40445	11	0	-11	0	0	0
40.075	9446.85	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2535	87.3459	6.4082	2.13607	89.9289	1.40445	11	0	-11	0	0	0
40.1	9446.84	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2535	87.3459	6.4082	2.13607	91.3333	1.40445	11	0	-11	0	0	0
40.125	9446.83	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2535	87.3459	6.4082	2.13607	92.7378	1.40445	11	0	-11	0	0	0
40.15	9446.83	9634.79	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	94.1422	1.40445	11	0	-11	0	0	0
40.175	9446.82	9634.79	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	95.5467	1.40445	11	0	-11	0	0	0
40.2	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	96.9511	1.40445	11	0	-11	0	0	0
40.225	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	98.3556	1.40445	11	0	-11	0	0	0
40.25	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	99.76	1.40445	11	0	-11	0	0	0
40.275	9446.82	9634.79	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	101.164	1.40445	11	0	-11	0	0	0
40.3	9446.83	9634.79	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	102.569	1.40445	11	0	-11	0	0	0
40.325	9446.83	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	103.973	1.40445	11	0	-11	0	0	0
40.35	9446.84	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	105.378	1.40445	11	0	-11	0	0	0
40.375	9446.84	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	106.782	1.40445	11	0	-11	0	0	0
40.4	9446.84	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	108.187	1.40445	11	0	-11	0	0	0
40.425	9446.85	9634.81	1538.3	9.363	7.94053	0.051	46.4789	83.2534	87.3459	6.4082	2.13607	109.591	1.40445	11	0	-11	0	0	0
40.45	9446.85	9634.82	1538.3	9.363	7.94053	0.051	46.4789	83.2534	87.3459	6.4082	2.13607	110.996	1.40445	11	0	-11	0	0	0
40.475	9446.86	9634.83	1538.3	9.363	7.94053	0.051	46.4789	83.2534	87.3459	6.4082	2.13607	112.4	1.40445	11	0	-11	0	0	0
40.5	9446.87	9634.83	1538.3	9.363	7.94053	0.051	46.479	83.2534	87.3459	6.4082	2.13607	113.805	1.40445	11	0	-11	0	0	0
40.525	9446.88	9634.84	1538.3	9.363	7.94053	0.051	46.479	83.2535	87.3459	6.4082	2.13607	115.209	1.40445	11	0	-11	0	0	0
40.55	9446.89	9634.86	1538.3	9.363	7.94053	0.051	46.4791	83.2535	87.3459	6.4082	2.13607	116.613	1.40445	11	0	-11	0	0	0
40.575	9446.9	9634.87	1538.3	9.363	7.94053	0.051	46.4791	83.2535	87.3459	6.4082	2.13607	118.018	1.40445	11	0	-11	0	0	0
40.6	9446.91	9634.88	1538.3	9.363	7.94053	0.051	46.4792	83.2536	87.3459	6.4082	2.13607	119.422	1.40445	11	0	-11	0	0	0
40.625	9446.92	9634.89	1538.3	9.363	7.94053	0.051	46.4792	83.2536	87.3459	6.4082	2.13607	120.827	1.40445	11	0	-11	0	0	0
40.65	9446.94	9634.9	1538.3	9.363	7.94053	0.051	46.4793	83.2536	87.3459	6.4082	2.13607	122.231	1.40445	11	0	-11	0	0	0
40.675	9446.95	9634.92	1538.3	9.363	7.94053	0.051	46.4794	83.2537	87.3459	6.4082	2.13607	123.636	1.40445	11	0	-11	0	0	0
40.7	9446.97	9634.94	1538.3	9.363	7.94053	0.051	46.4795	83.2537	87.3459	6.4082	2.13607	125.04	1.40445	11	0	-11	0	0	0
40.725	9446.99	9634.96	1538.31	9.363	7.94053	0.051	46.4795	83.2538	87.3459	6.4082	2.13607	126.445	1.40445	11	0	-11	0	0	0
40.75	9447.01	9634.97	1538.31	9.363	7.94053	0.051	46.4796	83.2538	87.3459	6.4082	2.13607	127.849	1.40445	11	0	-11	0	0	0
40.775	9447.03	9635	1538.31	9.363	7.94053	0.051	46.4797	83.2539	87.3459	6.4082	2.13607	129.253	1.40445	11	0	-11	0	0	0
40.8	9447.05	9635.02	1538.31	9.363	7.94053	0.051	46.4799	83.2539	87.3459	6.4082	2.13607	130.658	1.40445	11	0	-11	0	0	0
40.825	9447.07	9635.04	1538.31	9.363	7.94053	0.051	46.48	83.254	87.3459	6.4082	2.13607	132.062	1.40445	11	0	-11	0	0	0
40.85	9447.1	9635.07	1538.31	9.363	7.94053	0.051	46.4801	83.2541	87.3459	6.4082	2.13607	133.467	1.40445	11	0	-11	0	0	0
40.875	9447.12	9635.09	1538.31	9.363	7.94053	0.051	46.4802	83.2541	87.3459	6.4082	2.13607	134.871	1.40445	11	0	-11	0	0	0
40.9	9447.15	9635.12	1538.31	9.363	7.94053	0.051	46.4803	83.2542	87.3459	6.4082	2.13607	136.276	1.40445	11	0	-11	0	0	0
40.925	9447.15	9635.12	1538.32	9.363	7.94053	0.051	46.4804	83.2544	87.3459	6.4082	2.13607	137.68	1.40445	11	0	-11	0	0	0
40.95	9447.16	9635.13	1538.32	9.363	7.94053	0.051	46.4804	83.2546	87.3459	6.4082	2.13607	139.085	1.40445	11	0	-11	0	0	0
40.975	9447.16	9635.13	1538.32	9.363	7.94053	0.051	46.4804	83.2548	87.3459	6.4082	2.13607	140.489	1.40445	11	0	-11	0	0	0
41	9447.17	9635.14	1538.33	9.363	7.94053	0.051	46.4804	83.255	87.3459	6.4082	2.13607	141.894	1.40445	11	0	-11	0	0	0
41.025	9447.18	9635.15	1538.33	9.363	7.94053	0.051	46.4805	83.2552	87.3459	6.4082	2.13607	143.298	1.40445	11	0	-11	0	0	0
41.05	9447.18	9635.16	1538.34	9.363	7.94053	0.051	46.4805	83.2554	87.3459	6.4082	2.13607	144.702	1.40445	11	0	-11	0	0	0
41.075	9447.19	9635.16	1538.34	9.363	7.94053	0.051	46.4806	83.2556	87.3459	6.4082	2.13607	146.107	1.40445	11	0	-11	0	0	0
41.1	9447.2	9635.17	1538.34	9.363	7.94053	0.051	46.4806	83.2558	87.3459	6.4082	2.13607	147.511	1.40445	11	0	-11	0	0	0
41.125	9447.22	9635.19	1538.35	9.363	7.94053	0.051	46.4807	83.2559	87.3459	6.4082	2.13607	148.916	1.40445	11	0	-11	0	0	0
41.15	9447.24	9635.21	1538.35	9.363	7.94053	0.051	46.4808	83.256	87.3459	6.4082	2.13607	150.32	1.40445	11	0	-11	0	0	0
41.175	9447.26	9635.24	1538.35	9.363	7.94053	0.051	46.4809	83.2561	87.3459	6.4082	2.13607	151.725	1.40445	11	0	-11	0	0	0
41.2	9447.28	9635.26	1538.35	9.363	7.94053	0.051	46.481	83.2562	87.3459	6.4082	2.13607	153.129	1.40445	11	0	-11	0	0	0
41.225	9447.29	9635.26	1538.35	9.363	7.94053	0.051	46.481	83.2562	87.3459	6.4082	2.13607	154.534	1.40445	11	0	-11	0	0	0
41.25	9447.29	9635.26	1538.35	9.363	7.94053	0.051	46.481	83.2563	87.3459	6.4082	2.13607	155.938	1.40445	11	0	-11	0	0	0
41.275	9447.28	9635.26	1538.35	9.363	7.94053	0.051	46.481	83.2562	87.3459	6.4082	2.13607	157.342	1.40445	11	0	-11	0	0	0
41.3	9447.29	9635.27	1538.35	9.363	7.94053	0.051	46.481	83.2561	87.3459	6.4082	2.13607	158.747	1.40445	11	0	-11	0	0	0
41.325	9447.3	9635.27	1538.35	9.363	7.94053	0.051	46.4811	83.256	87.3459	6.4082	2.13607	160.151	1.40445	11	0	-11	0	0	0
41.35	9447.3	9635.28	1538.34	9.363	7.94053	0.051	46.4811	83.2559	87.3459	6.4082	2.13607	161.556	1.40445	11	0	-11	0	0	0
41.375	9447.31	9635.28	1538.34	9.363	7.94053	0.051	46.4811	83.2558	87.3459	6.4082	2.13607	162.96	1.40445	11	0	-11	0	0	0
41.4	9447.31	9635.29	1538.34	9.363	7.94053	0.051	46.4811	83.2556	87.3459	6.4082	2.13607	164.365	1.40445	11	0	-11	0	0	0
41.425	9447.31	9635.29	1538.34	9.363	7.94053	0.051	46.4811	83.2555	87.3459	6.4082	2.13607	165.769	1.40445	11	0	-11	0	0	0
41.45	9447.31	9635.29	1538.33	9.363	7.94053	0.051	46.4811	83.2553	87.3459	6.4082	2.13607	167.174	1.40445	11	0	-11	0	0	0
41.475	9447.3	9635.28	1538.33	9.363	7.94053	0.051	46.4811	83.2552	87.3459	6.4082	2.13607	168.578	1.40445	11	0	-11	0	0	0
41.5	9447.28	9635.26	1538.33	9.363	7.94053	0.051	46.481	83.2552	87.3459	6.4082	2.13607	169.983	1.40445	11	0	-11	0	0	0
41.525	9447.26	9635.24	1538.33	9.363	7.94053	0.051	46.4809	83.2552	87.3459	6.4082	2.13607	171.387	1.40445	11	0	-11	0	0	0
41.55	9447.24	9635.21	1538.33	9.363	7.94053	0.051	46.4808	83.2551	87.3459	6.4082	2.13607	172.791	1.40445	11	0	-11	0	0	0
41.575	9447.22	9635.19	1538.33	9.363	7.94053	0.051	46.4807	83.2551	87.3459	6.4082	2.13607	174.196	1.40445	11	0	-11	0	0	0
41.6	9447.2	9635.17	1538.33	9.363	7.94053	0.051	46.4806	83.2551	87.3459	6.4082	2.13607	175.6	1.40445	11	0	-11	0	0	0
41.625	9447.17	9635.15	1538.33	9.363	7.94053	0.051	46.4805	83.255	87.3459	6.4082	2.13607	177.005	1.40445	11	0	-11	0	0	0
41.65	9447.15	9635.12	1538.33	9.363	7.94053	0.051	46.4804	83.255	87.3459	6.4082	2.13607	178.409	1.40445	11	0	-11	0	0	0
41.675	9447.13	9635.1	1538.33	9.363	7.94053	0.051	46.4802	83.2549	87.3459	6.4082	2.13607	179.814	1.40445	11	0	-11	0	0	0
41.7	9447.11	9635.08	1538.33	9.363	7.94053	0.051	46.4801	83.2549	87.3459	6.4082	2.13607	181.218	1.40445	11	0	-11	0	0	0
